index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
472,19.0,19.5,20.5,20.5,19.5,20.0,19.75,19.5,19.5,19.5,20.25,20.25,20.75,20.25,20.25,20.5,19.75,19.5,20.25,20.5,20.0,20.75,20.0,19.75,19.5,20.25,20.5,20.25,20.75,20.25,20.25,20.25,19.25,19.5,20.5,20.5,20.25,20.75,20.75,20.25,19.25,20.25,20.25,20.25,20.5,20.25,20.25,20.5,19.25,19.5,20.25,20.25,20.25,20.25,20.25,20.25,19.0,19.75,20.0,20.25,21.25,20.25,20.5,20.0,25.0,2020-11-05 02:49:17.099,-2.0489144838435154,0.11116674939976623
473,19.0,19.75,20.0,19.75,19.75,19.75,20.25,19.75,19.25,20.0,20.0,19.75,19.75,20.0,20.25,20.25,19.75,19.5,20.25,20.25,20.0,20.25,20.0,19.25,19.5,20.0,20.0,20.25,20.25,20.25,20.0,20.25,19.5,19.75,20.25,20.25,20.25,20.75,20.25,20.25,19.25,20.0,20.0,20.0,20.25,20.5,20.0,20.0,19.0,19.75,20.25,20.0,20.25,20.0,20.75,20.0,18.75,19.0,20.0,20.0,19.75,20.25,19.75,20.25,24.94,2020-11-05 02:49:17.200,-2.0472220412953863,0.10998478104219232
474,19.0,20.25,20.0,20.0,20.0,20.25,20.25,20.5,20.0,20.0,19.75,20.25,20.25,20.5,20.0,20.5,19.75,20.0,20.5,20.5,20.5,20.25,20.25,20.25,20.0,20.25,20.25,20.5,20.5,20.5,19.75,20.25,19.25,20.0,20.0,20.5,20.25,20.75,20.5,20.0,19.75,19.75,19.75,20.25,20.25,20.0,20.5,20.25,18.75,19.75,20.0,19.75,20.5,20.5,20.75,20.75,19.25,20.0,20.0,20.0,20.25,20.5,20.0,20.25,24.94,2020-11-05 02:49:17.303,-2.0449424973842363,0.109788383825315
475,19.75,20.0,20.0,20.75,19.5,20.0,20.25,19.5,19.25,20.25,20.25,20.0,20.5,20.0,20.25,19.75,19.5,19.5,20.75,20.5,20.25,21.0,20.25,20.25,19.5,20.0,20.25,20.0,20.5,20.25,20.0,20.5,19.25,20.0,20.25,20.5,20.0,20.5,20.75,20.25,19.0,19.75,20.0,20.0,20.75,20.25,20.5,20.5,19.0,19.75,20.0,20.25,20.5,20.5,20.75,20.0,19.5,18.75,20.0,20.0,20.25,19.5,19.75,20.25,24.94,2020-11-05 02:49:17.403,-2.0449128007481603,0.10564039728502524
476,19.5,19.25,20.25,20.0,20.25,20.0,20.0,20.5,19.5,19.75,20.0,19.75,20.25,20.5,20.0,20.25,19.75,19.75,20.25,20.75,20.5,20.75,19.75,20.25,20.0,20.0,20.0,20.25,20.5,20.0,19.75,20.5,19.75,19.75,20.25,20.5,20.25,20.75,20.25,20.25,19.5,19.75,19.75,20.25,20.25,20.75,20.25,20.25,19.25,19.75,20.0,20.0,20.25,20.75,20.75,20.5,19.75,19.75,20.5,20.25,19.75,20.25,19.75,20.25,24.94,2020-11-05 02:49:17.502,-2.0459340004010516,0.10020542239110662
477,19.25,19.75,20.25,19.75,19.75,20.0,20.25,20.0,19.25,19.75,19.75,19.75,20.75,20.0,20.5,19.75,19.25,19.5,20.0,20.25,20.25,20.25,20.0,19.5,20.0,19.75,19.75,20.25,20.75,20.5,20.25,20.25,19.75,19.75,20.5,20.0,20.0,20.25,20.5,20.25,19.0,19.5,19.75,20.0,20.25,20.25,20.5,20.25,19.25,19.25,20.0,20.25,20.5,20.5,20.5,20.0,18.75,19.0,19.75,20.5,19.75,20.5,20.0,21.0,24.94,2020-11-05 02:49:17.605,-2.0474812216719154,0.09584204774444693
478,19.5,19.75,20.25,20.0,19.5,20.0,20.25,19.75,19.0,19.75,20.0,20.0,20.0,20.25,20.25,19.75,19.5,19.75,20.25,20.5,20.0,20.5,20.0,19.75,20.0,19.75,19.75,20.25,20.5,20.0,19.25,20.5,19.5,19.5,20.75,21.0,20.25,20.5,20.5,20.0,19.75,19.5,20.25,20.25,20.25,19.75,20.25,20.0,18.75,19.5,20.0,20.25,20.25,20.0,20.5,19.5,19.5,19.5,19.75,20.0,20.5,20.0,19.75,19.75,24.94,2020-11-05 02:49:17.705,-2.049802546192583,0.08936193888018926
479,19.25,19.75,20.0,20.25,20.0,20.25,20.5,19.5,20.0,20.0,20.25,20.0,20.25,20.5,20.25,19.75,19.75,19.75,20.5,20.25,20.5,20.5,20.5,20.0,19.5,20.0,20.0,19.75,20.5,20.25,20.0,20.5,19.5,19.75,20.25,20.5,20.25,20.75,20.75,20.5,19.5,19.5,20.0,20.25,20.75,20.25,20.25,20.25,18.75,19.75,20.0,20.25,20.5,20.0,20.25,20.25,19.5,19.0,20.0,20.5,19.5,20.5,20.25,20.25,24.94,2020-11-05 02:49:17.805,-2.0550937132252436,0.08027498271522723
480,19.5,19.5,19.5,20.0,19.75,19.75,20.25,20.25,19.75,20.25,20.25,20.25,20.0,20.5,20.25,19.75,19.25,19.5,20.5,20.5,20.25,20.25,19.75,20.0,20.25,20.0,20.5,20.25,20.25,20.5,20.25,20.25,19.75,19.5,20.75,20.25,20.0,20.5,20.25,19.75,19.0,19.5,20.0,20.0,20.75,20.75,20.75,20.25,18.75,19.75,20.0,19.75,20.25,20.25,20.25,20.25,19.25,19.0,20.0,20.5,20.0,19.75,20.0,20.0,24.94,2020-11-05 02:49:17.908,-2.0579487070516094,0.07076669730388291
481,19.25,19.5,19.75,20.0,19.75,20.5,20.5,20.75,19.25,19.5,20.25,20.0,20.5,20.5,20.5,20.0,19.75,19.75,20.5,20.25,20.0,20.5,20.0,20.25,20.25,20.25,20.5,20.5,20.25,20.75,19.5,20.75,19.5,19.75,20.5,20.25,20.25,20.5,20.5,20.75,19.75,20.0,20.0,20.25,20.5,20.25,20.5,20.75,19.25,19.75,20.5,20.25,20.5,20.25,20.5,20.75,19.5,19.75,20.25,20.0,20.75,20.25,20.75,21.25,25.0,2020-11-05 02:49:18.008,-2.0539751889028093,0.06479524057478486
482,19.25,19.5,19.75,20.0,19.75,20.25,20.5,20.5,19.5,19.75,20.25,20.0,20.25,20.0,20.5,19.75,19.0,19.5,20.5,20.5,20.25,20.75,20.0,19.5,20.0,20.0,20.25,20.5,20.25,20.0,20.0,20.5,19.5,19.5,20.5,20.5,19.75,21.0,20.5,19.75,19.5,19.75,20.25,20.0,20.25,20.5,20.5,20.75,19.25,19.5,20.25,19.75,20.75,20.75,20.25,20.5,19.25,19.0,20.0,19.75,20.25,20.25,19.75,20.25,24.94,2020-11-05 02:49:18.109,-2.0476596721305795,0.06312865321461861
483,19.25,19.5,19.75,20.0,19.75,20.25,20.5,20.5,19.5,19.75,20.25,20.0,20.25,20.0,20.5,19.75,19.25,19.5,20.25,20.0,20.25,20.75,20.0,19.75,19.5,20.25,20.25,20.25,20.25,20.5,19.75,20.25,19.5,19.75,20.5,20.0,20.0,20.5,20.75,20.25,19.25,19.75,20.25,20.0,20.5,20.25,20.25,20.0,19.5,19.5,20.0,20.0,20.25,20.25,20.5,19.75,18.75,19.0,19.5,20.5,20.25,20.25,20.0,20.25,24.94,2020-11-05 02:49:18.210,-2.040777365491624,0.06337005231145038
484,19.75,19.75,20.75,20.25,20.0,20.25,20.25,19.5,19.0,19.75,20.0,20.0,20.0,20.0,20.0,20.0,19.25,19.5,20.25,20.0,20.25,20.75,20.0,19.75,19.5,20.25,20.25,20.25,20.25,20.5,19.75,20.25,19.25,19.5,20.5,21.0,20.25,20.5,20.5,20.5,19.25,20.0,20.0,20.25,20.25,20.75,20.25,20.5,19.0,19.75,20.0,20.25,20.25,20.5,20.5,20.5,19.25,19.5,19.75,19.25,20.25,20.5,20.0,20.25,24.94,2020-11-05 02:49:18.311,-2.0421100346973144,0.06353288135894378
485,19.25,20.25,20.0,20.0,19.75,20.25,20.0,20.0,19.75,19.75,20.0,20.25,20.25,20.0,20.5,20.25,19.25,20.0,20.5,20.5,20.5,20.5,19.5,19.5,20.0,20.0,20.25,20.0,20.25,20.25,19.75,20.25,19.25,19.5,20.5,21.0,20.25,20.5,20.5,20.5,19.25,20.0,20.0,20.25,20.25,20.75,20.25,20.5,19.25,20.0,20.0,20.5,20.5,19.75,20.5,20.25,19.75,19.75,20.0,19.75,20.0,20.0,20.0,20.0,24.94,2020-11-05 02:49:18.412,-2.0453353108207946,0.059309242520637524
486,19.25,20.0,20.25,20.0,20.25,20.25,20.25,20.25,19.25,20.0,20.25,20.25,20.25,20.25,20.75,20.0,19.25,19.75,20.5,20.25,20.0,20.25,20.25,19.75,20.25,19.75,20.25,20.25,20.75,20.5,20.0,20.0,19.25,19.5,20.0,20.25,20.75,20.5,20.5,20.25,19.5,19.5,20.25,19.75,20.75,20.25,21.0,21.0,19.25,20.0,20.0,20.5,20.5,19.75,20.5,20.25,19.75,19.75,20.0,19.75,20.0,20.0,20.0,20.0,24.94,2020-11-05 02:49:18.513,-2.0518337321567786,0.0547331864676919
487,19.5,19.25,20.25,20.25,19.75,20.25,20.0,19.75,19.25,20.0,20.25,20.0,20.0,20.0,20.5,19.75,19.5,20.0,20.25,20.0,20.25,20.25,20.25,20.25,20.0,20.5,20.5,20.25,20.5,20.5,19.75,20.25,20.25,20.25,20.25,20.5,20.25,20.0,20.75,20.25,19.75,19.75,19.75,19.75,20.25,20.25,20.5,20.5,19.75,19.25,20.0,20.25,20.5,20.0,20.75,20.0,18.5,18.75,20.0,20.25,20.0,20.5,20.0,20.5,24.94,2020-11-05 02:49:18.614,-2.056984123882973,0.050292308210871724
488,19.25,19.75,20.25,20.0,19.75,20.0,20.0,20.0,19.0,19.75,20.25,20.5,20.25,20.0,20.5,19.75,19.5,19.5,20.25,20.5,20.0,20.75,20.25,19.75,19.5,19.75,20.5,20.25,20.75,20.75,20.0,20.25,19.25,19.75,20.0,20.25,20.0,20.5,20.75,20.5,19.75,19.5,19.5,20.5,20.5,20.25,20.25,20.5,19.25,19.5,20.5,20.25,21.0,20.25,20.5,20.25,19.25,19.5,20.5,20.5,20.25,20.25,20.0,20.0,24.94,2020-11-05 02:49:18.715,-2.061440123301621,0.04461076484698858
489,19.0,20.0,20.0,19.75,19.75,20.25,20.25,19.25,19.25,20.0,20.0,20.0,20.5,19.5,20.25,19.75,19.5,20.0,20.0,20.25,20.0,20.25,20.0,19.75,19.25,20.0,19.5,20.25,20.5,20.5,20.0,20.0,19.5,19.75,20.5,20.25,20.25,20.75,20.75,20.25,19.25,19.75,20.0,20.0,20.25,20.25,20.5,19.5,19.0,19.0,20.25,20.0,20.5,20.0,20.5,20.25,19.0,19.5,19.75,20.5,19.75,20.25,19.75,20.0,24.94,2020-11-05 02:49:18.816,-2.0665058672769843,0.03696785878226625
490,19.75,19.5,20.25,20.0,19.75,20.5,20.25,19.5,19.5,20.0,20.25,20.25,20.25,20.25,20.25,20.75,19.75,19.75,20.25,20.5,20.25,20.0,20.0,20.25,19.75,20.5,20.25,20.25,20.75,20.25,20.25,20.25,19.25,19.5,20.25,20.5,20.0,20.75,20.25,20.25,19.5,19.5,19.75,19.75,20.25,20.5,20.5,20.0,19.0,19.75,20.0,20.0,20.5,20.5,20.25,19.75,19.5,19.75,20.0,20.25,19.75,20.5,20.0,19.75,24.94,2020-11-05 02:49:18.917,-2.0723904880119486,0.02968852646412954
491,19.5,19.25,20.25,20.0,19.75,20.0,20.0,19.25,19.5,19.5,20.0,20.0,20.5,20.25,20.5,20.25,19.5,19.75,20.0,20.5,20.0,20.5,20.0,20.0,20.0,20.0,20.25,20.0,21.0,20.0,19.75,20.25,19.75,19.75,20.5,20.25,20.0,20.75,20.75,20.0,19.5,19.5,20.25,20.0,20.0,20.25,20.25,20.25,19.0,19.5,20.0,20.0,20.75,20.5,21.0,20.75,19.25,18.75,20.25,20.5,20.0,20.25,20.25,20.0,24.94,2020-11-05 02:49:19.018,-2.0786490035509333,0.02192022214309334
492,19.5,19.75,20.0,19.5,20.0,20.0,19.75,19.75,19.5,19.75,19.75,20.0,20.0,20.25,20.75,19.75,20.0,19.5,20.0,20.0,20.0,20.5,20.25,20.0,19.75,20.5,20.0,20.25,20.75,20.5,19.75,20.5,19.5,19.75,20.5,20.5,20.0,20.75,20.5,20.0,19.5,19.5,19.75,19.5,20.25,20.25,20.5,20.0,19.25,20.0,19.75,20.0,20.5,20.25,20.75,20.25,19.25,19.5,20.0,20.75,20.25,20.25,20.0,20.0,24.94,2020-11-05 02:49:19.119,-2.085524273717508,0.015161699168132817
493,19.25,19.5,20.25,20.0,20.0,20.0,20.5,19.75,19.5,20.0,20.25,20.0,20.5,20.0,20.25,20.25,19.75,20.0,20.5,20.25,20.5,20.25,19.75,19.75,19.75,20.0,20.0,20.25,20.5,20.5,20.0,20.5,19.75,19.25,20.0,20.5,20.25,20.75,20.25,20.25,19.75,19.75,20.0,20.5,20.0,20.0,20.5,20.0,19.5,19.75,20.0,20.25,20.75,20.0,20.5,19.75,19.0,18.75,20.0,20.25,20.0,20.25,20.5,20.25,24.94,2020-11-05 02:49:19.221,-2.09340438468121,0.00968364623436365
494,19.5,19.25,20.25,19.75,19.75,19.75,20.25,20.0,19.75,19.75,20.0,20.25,20.25,20.25,20.25,20.0,19.75,19.5,20.25,20.0,20.0,20.5,20.25,19.5,20.0,20.25,20.75,20.0,20.25,20.5,20.25,20.5,19.5,20.0,20.0,20.0,20.5,20.75,20.25,19.75,19.5,19.5,20.0,20.0,20.5,20.0,20.25,20.5,19.5,19.25,20.25,20.25,20.25,20.5,20.25,20.5,18.5,19.25,19.75,20.25,19.75,20.75,20.0,20.0,24.94,2020-11-05 02:49:19.321,-2.101925199385157,0.004445798399413184
495,20.0,19.5,19.5,20.25,19.75,20.25,20.25,20.0,19.5,19.75,20.0,19.75,20.25,20.0,20.5,20.0,19.75,19.75,20.5,20.5,19.75,20.5,20.5,20.25,19.75,20.0,20.25,20.25,20.75,20.25,19.5,20.25,19.75,19.5,20.25,20.5,20.0,20.75,20.75,20.0,19.25,19.5,19.75,20.0,20.75,20.25,20.25,20.0,19.75,19.25,20.25,20.25,20.25,20.0,21.0,20.0,18.75,19.5,20.0,20.25,20.0,21.0,20.0,20.0,24.94,2020-11-05 02:49:19.423,-2.115070456015721,-0.005261771346869764
496,19.25,19.5,20.0,20.5,19.75,20.5,20.75,19.75,19.5,20.0,20.0,20.25,20.25,20.25,20.25,20.25,19.5,19.75,20.25,20.25,19.75,20.25,20.25,20.0,19.75,19.75,20.25,20.25,20.25,20.5,20.0,20.0,19.75,19.75,20.0,20.25,20.0,20.75,20.5,20.25,19.5,19.75,20.0,20.25,20.75,20.75,20.5,20.75,19.5,19.5,20.25,20.25,20.5,20.5,20.75,20.0,19.25,19.5,20.25,20.5,20.0,20.25,19.75,20.25,24.94,2020-11-05 02:49:19.523,-2.1317884234561633,-0.02157510334336147
497,20.0,19.75,19.5,20.0,19.75,20.25,20.0,20.0,19.25,19.75,20.0,20.25,20.25,20.0,20.0,20.0,20.0,20.0,20.25,20.5,20.5,20.5,20.0,19.5,19.75,20.0,20.0,20.25,20.0,20.25,20.0,20.0,19.75,19.75,20.0,20.5,20.75,20.75,20.25,20.0,19.5,19.5,20.0,20.0,20.0,20.25,20.5,20.5,18.75,20.0,20.25,20.25,20.5,20.5,20.75,20.5,19.0,19.0,19.75,20.0,20.25,20.25,20.25,20.25,24.94,2020-11-05 02:49:19.624,-2.15194480725667,-0.04079717122211142
498,19.25,19.5,20.25,20.0,20.25,20.0,20.25,20.0,19.5,19.75,20.0,20.0,20.0,20.25,19.75,20.25,19.75,19.5,20.5,20.5,20.5,20.5,20.0,19.75,19.5,20.0,20.5,20.5,20.75,20.75,19.5,20.75,19.75,19.75,20.5,20.75,20.25,20.5,20.5,20.25,19.5,20.25,20.0,20.0,20.5,20.5,20.25,20.5,19.5,19.25,20.25,20.25,20.5,20.25,20.5,20.5,19.5,19.0,20.25,20.0,20.25,20.25,19.5,20.25,25.0,2020-11-05 02:49:19.725,-2.174255308234115,-0.06135737249982713
499,19.0,20.25,20.5,20.0,19.5,20.25,20.0,20.0,18.75,20.0,20.0,20.0,20.5,20.0,20.25,19.75,19.25,19.75,20.75,20.0,20.25,20.5,20.5,19.5,19.5,20.0,20.25,20.25,20.25,20.5,20.0,20.75,19.0,19.25,20.25,20.5,20.0,20.5,20.5,19.75,19.25,20.0,20.25,19.75,20.25,20.25,20.0,20.5,19.0,19.75,20.0,20.0,20.25,20.0,20.5,20.5,18.75,19.25,20.0,20.5,20.0,20.5,19.75,20.0,24.94,2020-11-05 02:49:19.827,-2.0658151448970425,0.05696945942981647
500,19.5,20.0,20.0,20.0,19.5,20.25,19.75,20.0,19.25,20.0,20.5,19.75,20.25,20.25,20.0,20.25,19.25,19.75,20.0,20.75,20.5,20.5,19.5,19.75,19.75,20.25,20.0,20.25,20.75,20.75,19.75,20.25,19.5,20.0,20.5,20.25,20.0,20.25,20.25,19.75,19.5,19.75,20.0,20.25,20.5,20.25,20.5,20.0,19.25,19.75,20.0,20.25,20.5,20.5,20.5,20.0,19.25,19.5,20.0,20.0,20.25,20.5,20.0,20.5,24.94,2020-11-05 02:49:19.927,-2.057592286383164,0.08225472823371946
501,19.5,20.0,20.25,20.25,20.25,20.0,20.5,20.0,19.5,19.75,20.5,20.0,20.0,20.0,20.25,20.5,19.75,19.75,20.25,20.25,20.25,20.75,19.75,20.25,20.0,20.0,20.25,20.5,20.75,20.75,19.75,20.25,19.5,19.75,20.75,20.25,20.0,20.75,21.0,20.5,19.5,19.75,20.25,20.0,20.5,20.25,20.5,20.0,19.0,19.5,20.0,20.75,20.5,20.25,20.25,20.75,19.75,19.5,19.75,20.5,19.75,20.25,20.0,19.75,24.94,2020-11-05 02:49:20.027,-2.047704370157195,0.11525180529591036
502,19.75,20.0,19.75,19.75,19.75,20.25,20.25,19.75,19.0,19.75,20.5,20.0,20.5,20.0,20.5,19.75,19.5,19.75,20.5,20.5,20.5,20.5,20.25,20.0,19.75,20.0,20.5,20.75,20.25,20.25,20.0,20.5,19.75,19.5,20.75,20.5,20.5,20.75,20.5,20.0,19.75,19.75,19.75,20.25,20.25,20.25,20.0,20.5,19.5,20.0,20.0,20.0,20.5,20.25,20.75,20.0,19.0,19.25,20.0,20.25,20.0,20.25,19.75,20.25,24.94,2020-11-05 02:49:20.129,-2.041502245166386,0.14600559032163207
503,19.75,20.0,20.5,20.0,20.0,20.0,20.0,20.5,19.5,20.0,20.25,20.0,20.0,20.25,20.5,20.25,20.0,19.75,20.75,20.5,20.25,20.75,20.25,19.5,20.0,20.0,20.0,20.5,21.0,20.5,20.0,20.5,20.0,20.0,20.25,20.25,20.25,20.5,20.75,20.5,20.0,19.5,20.25,20.25,20.75,20.75,20.5,20.75,18.75,19.5,20.25,20.25,20.75,20.25,20.75,20.0,19.25,19.5,19.75,20.75,20.0,19.75,20.0,20.75,25.0,2020-11-05 02:49:20.230,-2.0402234821399747,0.17513239485238852
504,19.0,19.75,20.5,19.75,19.5,19.75,20.75,19.75,19.5,19.5,20.0,20.25,20.0,20.25,20.25,20.0,19.25,20.0,19.75,20.0,20.25,19.75,19.75,20.0,20.0,19.75,20.0,20.5,20.25,20.25,19.75,20.25,20.0,20.0,20.25,20.5,20.5,20.5,20.75,20.25,19.25,19.75,20.0,20.0,20.5,20.0,20.25,20.5,19.5,19.75,19.75,19.75,20.5,20.5,20.75,20.25,19.5,19.25,19.75,20.5,19.5,20.25,19.75,19.75,24.94,2020-11-05 02:49:20.331,-2.042543975006316,0.2047395532881151
505,19.25,19.5,19.75,20.0,19.75,20.25,20.25,20.25,19.0,20.0,20.5,20.0,20.25,20.5,20.25,19.75,19.5,20.0,20.5,20.5,20.25,20.5,20.25,19.5,20.0,20.0,19.75,20.25,21.0,20.5,20.0,20.75,19.5,19.75,20.25,20.5,20.25,20.75,20.25,20.0,20.0,20.0,20.0,20.25,20.5,20.5,20.25,20.0,19.25,19.5,19.75,20.0,20.5,20.0,20.25,20.75,18.75,19.5,20.0,20.25,19.5,20.5,20.5,20.75,24.94,2020-11-05 02:49:20.432,-2.0495361740496785,0.2253159600744896
506,19.5,19.5,19.75,19.75,19.75,20.25,20.5,20.25,19.0,20.0,19.75,20.0,20.0,20.5,20.25,20.0,19.5,19.5,20.25,20.25,20.25,20.5,19.75,20.0,20.0,20.0,20.0,20.25,20.25,20.25,20.0,20.5,19.75,19.75,20.5,20.5,20.5,20.5,20.5,20.0,19.25,20.25,20.5,20.25,20.5,20.5,20.75,20.25,18.75,19.75,19.75,20.0,19.75,20.5,20.5,20.5,19.5,19.25,19.75,20.25,20.0,20.25,20.5,20.25,24.94,2020-11-05 02:49:20.533,-2.052493598639172,0.24745371788967138
507,18.5,19.75,20.0,20.0,19.75,20.0,20.0,19.75,19.5,19.5,20.0,20.25,20.5,20.25,20.5,19.75,19.5,19.5,20.0,20.25,20.25,20.25,20.5,19.75,19.75,20.25,20.0,20.25,20.25,20.25,20.0,20.75,19.5,19.5,20.0,20.25,20.5,20.5,20.5,20.25,19.5,20.0,20.25,20.25,20.0,20.5,20.75,20.5,19.0,19.5,20.25,20.0,20.5,20.25,20.75,20.25,19.25,19.5,20.0,20.25,20.0,20.25,20.25,20.0,24.94,2020-11-05 02:49:20.634,-2.052494896843816,0.2671242753989987
508,19.25,19.5,19.75,20.25,20.0,20.25,20.0,19.75,19.5,19.5,20.25,20.75,20.25,20.5,20.75,20.25,19.75,19.75,20.0,20.5,20.25,20.0,20.25,20.0,20.5,20.25,20.5,20.5,20.25,20.75,20.0,20.0,19.25,19.5,20.5,20.75,20.0,20.5,20.25,20.75,20.0,20.0,20.25,20.25,20.5,20.5,20.25,20.75,19.0,19.5,20.0,19.75,20.75,20.5,20.75,21.0,18.5,19.25,20.5,19.75,20.25,20.25,20.0,20.25,25.0,2020-11-05 02:49:20.735,-2.050882248586358,0.2816203254037633
509,19.25,19.5,19.75,20.5,20.0,20.0,20.25,19.75,19.25,20.0,20.0,19.75,20.0,20.0,20.0,19.75,19.5,19.75,20.25,20.0,20.0,20.5,19.75,19.75,20.0,20.5,20.0,20.25,20.5,20.25,19.75,20.25,19.25,19.75,20.25,19.75,20.0,20.75,20.0,20.0,19.5,19.75,19.75,20.0,20.5,20.0,20.5,20.5,19.0,19.25,20.25,20.25,20.25,19.75,20.0,19.75,19.75,19.25,19.25,20.25,19.75,20.25,19.75,20.25,24.94,2020-11-05 02:49:20.837,-2.0440175035682095,0.29157031041023285
510,19.0,19.75,20.0,20.0,19.75,20.25,20.75,19.5,20.0,19.75,20.0,20.25,20.0,20.5,20.25,20.0,19.5,19.5,20.5,20.5,20.25,20.5,20.25,20.0,19.75,19.75,20.25,20.25,20.5,20.25,20.25,20.75,19.75,19.5,20.0,20.25,20.25,21.0,20.0,20.25,20.0,20.0,20.25,20.0,20.0,20.25,20.75,20.25,19.0,19.75,20.0,20.25,20.5,20.5,20.75,20.25,19.25,19.25,19.5,20.25,20.75,20.5,20.0,20.25,24.94,2020-11-05 02:49:20.936,-2.027652966695642,0.2911576230781055
511,19.25,20.5,19.75,20.0,19.75,20.0,20.25,20.25,19.5,20.0,20.25,20.0,20.0,20.5,20.5,20.5,19.5,20.0,20.75,20.25,20.0,20.5,19.75,20.25,20.25,20.75,20.0,20.5,20.75,20.5,19.75,20.75,19.75,19.75,20.75,20.25,20.0,20.75,20.5,20.0,19.75,19.5,20.0,19.75,20.75,20.0,20.0,20.25,19.75,19.25,20.0,20.0,20.5,20.75,20.25,20.5,19.0,19.25,20.0,19.75,20.0,20.0,20.0,20.0,24.94,2020-11-05 02:49:21.037,-2.005711159011799,0.2790573674661171
512,19.0,19.5,19.5,20.0,19.25,20.5,20.25,19.75,19.5,20.0,20.0,20.0,20.5,20.25,20.5,20.0,19.5,20.25,20.25,20.25,20.5,20.5,20.25,20.25,20.0,20.25,20.5,20.75,20.25,20.25,20.25,20.5,20.0,20.0,20.75,20.5,20.5,20.75,20.5,20.0,19.5,20.0,20.0,20.0,20.5,20.25,20.75,20.0,19.25,20.25,20.25,20.25,20.75,20.5,21.0,20.5,19.25,19.5,20.0,20.75,20.0,20.25,20.25,19.75,24.94,2020-11-05 02:49:21.139,-1.9918461480399046,0.2617239352284378
513,19.25,19.75,19.75,20.25,20.25,20.25,20.0,19.75,19.25,19.5,20.5,20.25,20.5,20.0,20.25,20.0,19.75,19.75,20.5,20.25,20.25,20.25,20.0,19.75,19.75,20.0,20.25,20.5,20.5,20.25,19.75,20.75,20.0,19.75,20.0,20.25,20.0,20.75,20.5,20.25,19.25,20.0,20.0,20.0,20.25,20.25,20.75,20.5,19.75,19.75,20.25,20.0,20.25,20.75,21.0,20.5,19.25,19.0,19.5,20.25,20.0,20.5,20.25,20.5,24.94,2020-11-05 02:49:21.240,-1.986766659544529,0.24424157249517936
514,19.25,19.75,19.75,20.25,20.25,20.25,20.0,19.75,19.25,19.5,20.5,20.25,20.5,20.0,20.25,20.0,19.5,19.5,20.5,20.25,20.25,20.75,19.75,20.0,19.75,20.0,20.5,20.0,20.75,20.0,19.75,20.75,19.0,19.75,20.25,20.25,20.5,20.25,20.25,20.0,19.75,19.5,20.0,19.5,20.0,20.25,20.25,20.25,19.5,19.5,19.75,20.25,20.5,20.5,20.5,20.25,19.5,19.25,20.5,20.0,19.5,20.25,20.0,20.25,24.94,2020-11-05 02:49:21.340,-1.986799959184601,0.22789596475311633
515,20.0,20.25,19.75,20.0,19.75,20.0,20.25,19.75,20.0,20.0,20.0,19.75,20.25,20.25,20.25,19.75,19.5,19.5,20.5,20.25,20.25,20.75,19.75,20.0,19.75,20.0,20.5,20.0,20.75,20.0,19.75,20.75,19.75,19.75,20.25,20.5,20.25,21.0,20.5,20.0,19.25,19.75,20.0,20.0,20.25,20.25,20.0,20.75,19.0,19.75,20.0,20.5,20.5,20.5,20.75,20.0,19.5,19.0,19.75,20.5,20.25,20.25,20.0,20.25,24.94,2020-11-05 02:49:21.443,-1.9891858598914074,0.21144830712328172
516,19.5,19.75,20.0,19.75,19.75,19.5,20.0,19.75,19.5,19.25,20.25,19.5,20.0,20.5,20.5,19.75,19.75,19.75,20.5,20.25,20.25,20.5,20.25,20.0,20.0,20.0,20.25,20.0,20.5,20.25,20.0,20.5,19.75,19.75,20.25,20.5,20.25,21.0,20.5,20.0,19.25,19.75,20.0,20.0,20.25,20.25,20.0,20.75,19.0,19.75,20.0,20.5,20.5,20.5,20.75,20.0,19.5,19.0,19.75,20.5,20.25,20.25,20.0,20.25,24.94,2020-11-05 02:49:21.544,-1.9882129948868383,0.19520971368352424
517,19.25,19.75,20.25,20.0,20.0,20.25,20.25,20.25,19.75,19.75,20.5,20.25,19.75,20.25,20.5,20.25,19.5,19.5,20.5,20.25,20.25,20.25,20.25,20.0,20.0,20.0,20.25,20.0,20.25,20.5,19.75,20.25,19.5,19.75,20.5,20.5,20.25,20.5,20.75,20.25,19.75,20.0,20.25,20.25,20.5,20.5,20.5,19.75,19.0,19.75,20.5,20.5,20.75,20.5,20.5,20.0,19.0,19.25,20.0,20.75,19.75,20.75,19.75,20.25,24.94,2020-11-05 02:49:21.645,-1.9882698986459908,0.1766456715496905
