index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
151,19.0,19.25,19.5,19.25,19.0,19.75,19.5,19.25,19.0,19.5,19.75,19.0,19.5,19.5,19.5,19.0,19.0,19.25,20.0,19.75,19.5,20.0,19.75,19.25,19.25,19.5,19.75,19.5,20.0,19.75,19.5,19.75,19.25,19.25,19.75,19.75,19.25,19.75,20.0,19.5,19.0,19.0,19.5,19.5,19.75,20.0,20.0,19.75,17.75,18.75,19.5,19.5,20.0,19.75,19.75,19.25,19.0,19.25,19.5,19.5,19.5,20.0,19.5,19.25,24.81,2020-11-05 02:59:08.351,-1.6930521119850415,0.3422936925996455
152,19.0,19.75,19.5,19.5,19.5,19.75,20.0,19.0,19.25,19.0,19.75,19.25,20.25,19.5,19.25,19.25,19.0,19.25,20.25,19.75,20.0,19.75,19.75,19.0,19.5,19.25,19.5,20.0,19.75,19.5,19.25,20.0,18.75,19.25,19.75,19.75,19.75,20.25,19.5,19.0,19.25,19.25,19.5,19.75,19.75,19.5,19.5,19.75,18.25,18.75,19.75,19.75,20.25,19.5,19.75,19.0,19.5,18.25,19.5,20.0,19.5,20.25,19.25,19.25,24.81,2020-11-05 02:59:08.452,-1.6848953260321973,0.34780219293358766
153,18.25,19.25,19.75,19.25,19.75,19.0,19.25,18.75,19.5,19.5,19.75,19.5,19.75,20.0,19.5,19.0,19.0,19.0,19.75,19.25,19.5,19.5,19.5,19.0,19.75,19.5,19.25,19.25,20.0,19.75,19.0,19.75,19.0,19.0,19.75,19.75,19.5,19.75,20.0,19.25,18.75,19.0,19.5,19.75,19.75,19.25,19.5,19.5,19.0,18.75,19.75,19.5,19.75,19.75,19.75,19.5,18.75,18.75,19.0,19.25,19.75,19.5,19.5,19.25,24.75,2020-11-05 02:59:08.554,-1.6806485615034243,0.3507583159835882
154,18.25,19.25,19.75,19.5,19.5,20.25,19.75,19.25,19.0,19.0,19.5,19.5,19.5,19.25,19.75,19.75,18.5,19.25,20.25,20.0,19.5,20.0,19.75,19.25,19.25,19.5,20.0,19.75,20.0,19.75,19.25,19.5,18.75,19.5,20.0,20.25,19.75,20.0,19.5,19.5,18.5,19.75,19.5,19.75,20.0,19.75,19.75,19.75,19.0,19.0,19.75,19.5,20.25,19.5,20.0,20.0,18.5,18.5,19.0,19.75,19.5,19.75,19.25,19.5,24.81,2020-11-05 02:59:08.654,-1.6781495396124213,0.3524990265514967
155,18.25,19.25,19.75,19.5,19.5,20.25,19.75,19.25,19.0,19.0,19.5,19.5,19.5,19.25,19.75,19.75,18.5,18.75,19.75,19.75,19.5,19.75,19.5,19.0,19.75,19.5,19.75,19.5,20.25,19.75,19.75,19.5,18.75,19.25,19.5,20.0,19.5,19.75,19.5,19.0,18.5,19.5,19.25,19.25,20.0,19.75,19.75,19.75,18.25,18.75,19.25,19.75,20.0,19.5,20.0,19.5,18.5,19.25,18.75,19.25,19.25,19.5,19.5,19.25,24.75,2020-11-05 02:59:08.755,-1.6785773867406357,0.3524085976459741
156,18.25,19.25,19.25,19.5,19.25,19.5,19.25,19.25,18.5,18.75,19.25,19.5,19.5,19.0,19.75,19.25,18.5,18.75,19.75,19.75,19.5,19.75,19.5,19.0,19.75,19.5,19.75,19.5,20.25,19.75,19.75,19.5,18.75,19.25,19.5,20.0,19.5,19.75,19.5,19.0,18.5,19.5,19.25,19.25,20.0,19.75,19.75,19.75,18.5,19.5,19.5,19.5,20.0,19.75,19.75,19.75,18.5,19.0,19.5,19.5,19.5,20.0,20.0,19.0,24.81,2020-11-05 02:59:08.857,-1.679908293634452,0.35100472720480547
157,18.25,19.5,19.75,19.5,19.25,19.5,19.5,19.25,19.0,19.75,19.75,19.5,20.0,19.75,19.75,19.0,18.75,18.75,19.5,20.0,19.5,20.0,19.5,19.25,19.5,19.25,20.0,19.5,19.75,19.5,19.5,19.75,18.5,19.25,19.75,19.75,20.0,20.0,19.75,19.25,19.0,19.5,19.5,19.25,19.75,19.5,20.0,19.25,18.5,19.5,19.5,19.5,20.0,19.75,19.75,19.75,18.5,19.0,19.5,19.5,19.5,20.0,20.0,19.0,24.81,2020-11-05 02:59:08.957,-1.6808102655028323,0.3503452837446797
158,18.5,19.25,19.5,19.25,19.75,19.75,19.5,19.25,19.0,19.25,19.25,19.5,19.75,19.25,19.75,19.25,19.0,19.5,20.5,19.5,20.0,19.75,19.25,19.25,19.0,19.75,19.5,19.75,20.0,19.75,19.5,20.0,19.25,19.0,20.0,20.0,19.75,20.0,19.75,19.75,18.75,19.5,19.5,19.25,20.0,19.75,19.75,20.0,18.5,18.75,19.75,19.5,20.25,20.25,19.75,19.75,18.25,18.25,19.25,19.75,19.5,20.0,19.25,19.5,24.81,2020-11-05 02:59:09.058,-1.6805672360513464,0.3496412227375285
159,18.25,20.0,19.5,20.0,19.25,19.75,19.75,19.5,18.75,19.25,19.5,19.25,19.75,19.25,19.5,19.5,19.0,19.25,19.75,19.5,19.75,19.75,19.25,19.5,19.25,19.75,19.5,19.75,19.75,20.0,19.25,20.0,19.0,19.0,19.75,20.0,19.75,20.25,19.5,19.75,18.5,19.25,19.5,20.0,19.5,19.75,19.25,19.75,18.75,19.0,19.75,20.0,19.75,19.25,20.0,20.0,18.25,18.75,19.25,19.75,19.75,19.25,19.75,19.75,24.81,2020-11-05 02:59:09.160,-1.6799322646076535,0.34878955760696323
160,19.0,19.25,19.75,19.75,19.5,19.5,20.0,19.75,18.75,19.0,19.5,19.25,19.5,19.75,19.75,19.5,18.75,19.0,20.25,20.0,19.75,19.75,19.5,19.0,18.75,19.5,19.75,19.5,20.0,19.75,19.5,19.25,19.0,19.5,20.0,20.0,19.75,20.0,20.0,19.75,18.75,19.75,20.0,20.0,20.0,19.25,19.75,19.5,19.0,19.0,19.75,19.5,19.5,19.5,19.75,19.75,18.5,18.5,19.5,19.5,19.5,19.75,19.0,19.25,24.81,2020-11-05 02:59:09.262,-1.678323950499982,0.3510847161096509
161,18.5,18.5,19.25,19.5,19.5,19.75,19.5,18.75,18.75,19.0,19.25,19.25,19.5,19.5,19.75,19.5,18.75,19.0,20.0,20.25,19.5,20.0,19.5,18.75,19.0,19.0,19.5,19.75,19.75,19.25,19.5,19.0,18.75,19.0,19.5,20.0,19.75,20.25,19.75,19.5,18.0,19.0,19.0,19.5,19.75,19.25,19.5,19.5,18.75,18.75,19.5,19.75,19.75,19.25,20.0,19.5,18.5,19.0,19.75,19.5,19.75,19.5,18.75,19.25,24.75,2020-11-05 02:59:09.361,-1.6741175893106264,0.3483702334173934
162,18.75,19.25,19.25,19.25,19.0,19.75,19.5,19.25,18.75,19.0,19.25,19.5,19.5,19.25,19.5,19.5,19.0,19.0,20.0,20.0,20.0,19.75,19.25,19.0,19.5,19.5,19.75,19.5,20.0,19.75,19.5,19.75,19.5,19.25,19.75,19.75,19.5,20.25,20.0,19.25,18.75,19.25,19.0,19.5,20.0,20.0,20.0,19.5,18.25,19.0,19.75,19.5,20.0,19.75,19.75,19.0,18.75,19.0,19.25,19.5,19.5,20.0,19.5,18.75,24.81,2020-11-05 02:59:09.462,-1.6685651733593696,0.34914402786217413
163,18.5,19.0,19.75,19.25,19.5,19.0,19.75,19.0,18.75,18.75,19.25,19.25,19.75,19.75,19.25,19.5,19.25,19.0,20.0,19.75,20.0,20.0,19.5,19.0,19.5,19.0,19.75,19.5,19.75,19.25,19.5,19.25,19.0,19.0,20.0,19.75,19.5,20.0,19.5,19.75,18.5,19.5,19.5,19.75,19.75,19.75,19.25,19.5,18.5,19.0,19.5,19.5,20.0,20.0,20.25,19.75,18.5,19.0,19.25,19.75,19.5,19.5,19.25,19.0,24.75,2020-11-05 02:59:09.563,-1.6648072908771105,0.35033152603387463
164,19.0,19.0,19.0,19.5,19.0,19.5,19.5,19.25,18.5,19.0,19.0,19.5,19.5,19.75,19.5,18.75,19.5,19.25,19.5,19.5,19.75,19.5,19.75,19.5,19.25,19.5,19.25,20.0,19.75,19.5,19.0,19.5,19.0,19.25,19.5,19.75,19.5,20.0,20.25,19.75,19.25,19.25,19.75,19.75,20.0,19.5,19.75,19.5,18.5,19.25,19.5,20.0,20.0,19.75,19.75,19.75,18.75,18.5,19.25,19.25,19.25,19.0,19.5,18.75,24.75,2020-11-05 02:59:09.665,-1.665322309037529,0.35065954205887945
165,18.75,19.0,19.75,19.5,19.0,19.75,19.75,19.25,18.75,19.5,20.0,20.0,19.75,19.25,20.0,19.25,18.5,19.0,19.75,20.0,19.5,19.75,19.5,19.0,19.5,19.25,19.75,19.5,20.0,19.75,19.75,19.5,18.75,19.25,20.0,19.5,19.75,20.0,19.75,19.25,19.25,19.0,19.75,19.75,19.75,19.5,19.75,19.75,18.75,19.0,19.5,20.0,20.0,19.75,20.0,19.25,18.0,19.0,18.75,19.25,19.0,19.5,19.25,19.0,24.81,2020-11-05 02:59:09.766,-1.6670522754953765,0.3527430047673225
166,18.0,19.0,19.25,19.25,19.5,19.5,19.75,19.25,19.0,19.25,19.5,19.25,19.75,19.5,20.25,19.25,18.75,18.75,20.0,20.0,19.75,19.5,19.5,19.0,19.0,19.25,19.75,19.75,20.0,19.5,19.75,19.5,18.75,19.0,20.0,19.75,19.75,19.75,20.0,19.5,19.0,19.25,19.5,19.25,19.5,20.0,19.5,19.0,18.5,19.25,19.75,19.5,19.5,19.5,19.5,20.0,17.75,18.75,19.25,19.0,19.5,20.0,19.0,19.5,24.81,2020-11-05 02:59:09.867,-1.6722858182110318,0.3520230919674121
167,18.75,19.5,19.5,19.5,19.0,19.25,19.25,18.75,18.25,19.25,19.25,19.5,19.25,19.0,19.5,19.0,19.0,19.0,19.75,19.75,19.75,20.25,19.5,19.25,20.0,19.75,19.25,19.25,20.25,19.75,19.25,19.75,18.75,19.25,20.0,19.75,19.5,20.0,19.75,19.5,19.0,18.75,19.5,19.25,20.0,19.5,19.5,19.75,18.5,19.0,19.5,19.5,20.0,19.25,20.25,19.0,18.75,18.75,19.75,19.25,19.5,19.75,19.75,19.5,24.81,2020-11-05 02:59:09.967,-1.6723563505816266,0.35639710164867133
168,18.5,19.0,19.25,19.0,19.5,19.25,19.25,19.25,18.25,19.5,19.25,19.25,19.5,19.5,19.25,19.0,19.0,19.5,19.75,19.5,19.25,20.0,19.75,19.25,19.5,19.25,19.5,19.5,20.0,19.75,19.25,19.75,18.75,19.0,19.75,20.25,19.25,20.25,19.5,19.25,18.25,19.25,19.0,19.75,19.5,19.5,19.5,19.75,18.25,18.5,19.25,19.25,19.75,19.5,19.75,19.75,18.0,18.5,19.5,19.75,19.0,19.5,19.0,19.5,24.75,2020-11-05 02:59:10.068,-1.675661208798419,0.35702041565542436
169,19.0,19.5,19.0,19.5,19.25,19.25,19.75,19.25,19.0,19.5,19.25,19.5,19.25,19.5,19.5,19.75,19.0,19.5,19.75,19.75,19.25,20.0,19.25,19.0,19.5,19.5,19.75,19.75,19.75,19.75,19.0,19.75,19.0,19.0,19.5,19.25,20.0,20.0,19.75,19.25,18.75,19.25,19.75,20.0,19.75,19.25,19.75,19.25,19.0,19.0,19.75,19.75,19.5,19.75,19.5,19.5,19.0,18.75,19.25,19.75,19.0,20.0,19.0,19.0,24.81,2020-11-05 02:59:10.171,-1.675566628690356,0.36122581345579907
170,18.5,19.5,19.5,19.25,19.25,19.5,19.75,19.0,19.5,19.25,19.75,19.25,19.25,19.5,19.25,19.75,19.25,19.5,19.75,20.0,19.5,20.25,19.5,18.75,19.0,19.75,19.5,19.75,20.0,19.5,19.5,19.25,19.25,19.0,20.0,19.75,19.5,20.0,19.75,19.0,18.75,19.25,19.5,19.5,19.5,19.75,19.5,19.5,18.0,19.0,19.5,19.75,20.5,19.75,19.75,19.5,18.25,19.0,19.25,19.75,19.25,19.5,19.0,19.25,24.75,2020-11-05 02:59:10.270,-1.6765373998529176,0.36546767765954646
171,18.25,19.0,19.0,19.5,18.75,19.5,19.0,19.25,19.25,19.5,19.5,19.25,19.5,19.5,19.5,19.0,18.25,18.75,19.75,20.0,19.75,19.75,19.0,19.5,19.25,19.5,19.25,19.5,19.75,19.75,19.0,19.75,19.0,19.0,20.25,20.0,19.5,19.75,20.0,19.0,19.0,19.0,19.75,19.5,20.0,19.5,19.75,19.75,18.5,19.25,19.25,19.75,19.5,19.75,19.75,19.75,18.0,18.0,19.25,19.5,19.25,19.75,19.75,18.75,24.81,2020-11-05 02:59:10.372,-1.6771342441037511,0.37004496643612605
172,18.5,19.5,19.0,19.75,19.5,19.25,19.75,19.0,18.75,19.0,19.25,19.5,19.5,19.5,19.25,19.5,19.25,19.5,19.5,19.5,20.25,19.75,19.5,19.5,19.25,19.25,19.5,19.5,20.0,19.5,19.25,20.0,19.5,19.0,19.75,19.25,19.25,20.25,20.25,19.25,18.75,19.25,19.25,20.0,20.0,19.75,19.75,19.5,18.75,19.25,19.5,20.0,19.75,19.75,20.25,19.5,18.25,18.75,19.25,19.5,19.75,19.75,19.75,19.25,24.81,2020-11-05 02:59:10.472,-1.6776088548268153,0.37404686536949855
173,18.75,19.0,19.5,19.25,19.5,19.5,19.0,19.0,18.75,19.5,19.5,19.25,20.0,19.75,19.5,19.75,18.75,19.25,20.0,20.0,19.5,19.75,19.25,18.75,19.5,19.25,19.75,20.0,20.25,19.75,19.5,19.25,18.75,19.25,20.0,19.75,19.25,19.75,19.25,19.5,18.5,19.0,19.5,19.25,19.75,19.75,19.75,19.75,18.0,19.0,19.5,19.5,19.75,20.0,19.75,19.25,18.5,18.25,19.5,19.5,19.75,19.25,19.25,19.25,24.81,2020-11-05 02:59:10.573,-1.6786844464628492,0.37638462876437173
174,18.75,19.5,19.25,19.5,19.0,19.75,19.5,19.25,19.25,19.5,19.25,19.0,19.75,19.25,19.75,19.5,19.25,19.5,19.5,20.25,19.75,20.0,19.5,19.0,19.5,19.5,19.75,20.0,20.25,20.0,19.5,19.25,19.0,19.25,20.25,19.75,19.75,19.75,19.5,19.5,19.0,19.5,19.75,19.75,20.0,19.75,20.0,19.5,18.75,19.25,19.25,19.25,20.0,19.5,19.75,19.5,18.75,19.25,19.5,19.25,19.75,20.25,19.25,20.0,24.81,2020-11-05 02:59:10.674,-1.6798480566162919,0.3783092528614945
175,18.25,19.25,19.5,19.5,19.25,19.75,19.5,19.25,19.0,19.0,19.25,19.25,20.0,19.25,19.5,19.5,19.25,19.0,20.25,19.75,19.25,20.25,19.75,19.75,19.75,19.5,19.75,20.25,20.0,19.75,19.25,20.0,18.75,19.25,20.0,20.25,19.75,20.5,19.5,19.75,19.0,18.75,19.75,19.25,20.0,19.5,20.0,19.5,18.25,19.25,19.5,19.25,20.25,19.5,20.0,19.75,17.75,19.0,19.25,20.0,19.5,19.75,19.25,19.75,24.81,2020-11-05 02:59:10.775,-1.6806282728039579,0.3803556195113214
176,19.0,19.25,19.75,19.0,19.5,19.5,19.75,19.0,19.25,19.5,19.25,19.25,19.5,19.75,19.25,19.0,19.0,19.5,19.75,20.0,19.75,20.0,19.0,19.25,19.0,19.5,19.5,19.75,20.25,19.75,19.75,19.75,19.25,19.0,19.75,20.0,19.25,20.0,20.0,19.5,18.75,19.25,19.75,19.75,20.25,19.5,19.5,20.0,18.75,19.25,19.25,19.5,20.0,20.0,20.25,19.5,18.75,18.25,18.75,19.5,19.5,19.25,19.75,19.5,24.81,2020-11-05 02:59:10.877,-1.6819741334853697,0.3818256176475462
177,19.0,19.0,19.75,19.5,19.25,19.75,20.0,19.25,19.0,19.75,19.75,19.25,19.5,19.75,19.5,19.25,19.25,19.25,19.75,20.0,19.25,19.75,19.5,19.5,19.0,19.5,19.75,19.25,20.25,20.0,19.5,19.75,19.5,19.0,20.0,20.0,19.5,20.25,19.75,19.5,18.75,19.25,19.5,20.0,20.25,19.5,20.0,19.75,18.75,19.25,19.25,19.5,20.25,19.75,20.0,19.75,18.75,19.0,19.25,19.5,19.0,19.75,19.75,19.75,24.81,2020-11-05 02:59:10.977,-1.6831436290541726,0.38409902715959265
178,19.25,18.75,19.75,19.5,19.5,19.5,19.25,19.5,18.75,19.5,19.5,19.75,19.5,19.5,19.5,19.25,19.0,19.25,19.5,20.0,19.75,20.25,20.0,19.25,19.0,19.75,20.0,19.75,19.25,19.75,19.25,19.5,19.0,19.0,19.75,20.0,19.75,20.0,20.0,19.5,18.75,19.0,19.25,19.5,19.75,20.25,19.75,19.75,18.5,19.0,19.5,19.5,20.0,20.0,20.25,19.25,18.0,19.0,19.75,20.0,19.75,19.75,19.5,20.0,24.81,2020-11-05 02:59:11.079,-1.6858427990040543,0.3893475631665068
179,18.75,19.0,19.0,19.5,19.0,19.5,19.75,19.25,18.5,19.25,19.5,19.5,20.0,19.5,19.75,19.5,19.0,19.0,19.75,19.5,19.75,20.0,19.5,19.5,19.5,19.25,19.5,19.75,20.25,19.75,19.5,19.25,19.25,19.25,20.0,19.75,19.75,20.0,19.5,19.25,18.5,19.5,19.5,19.75,19.75,19.75,20.0,19.5,18.75,19.25,19.5,19.75,20.0,19.75,19.75,19.25,19.0,18.75,19.0,19.5,18.75,20.25,19.5,19.25,24.75,2020-11-05 02:59:11.179,-1.685902710894009,0.3945629651912673
180,18.25,19.0,20.0,20.0,19.25,19.25,19.75,19.75,19.0,19.25,20.0,19.75,19.5,19.75,20.0,19.5,19.0,19.5,20.0,19.75,19.75,19.75,19.5,19.5,19.0,19.25,19.75,19.75,20.0,19.5,19.5,19.75,19.25,19.0,20.25,20.0,19.75,19.5,19.5,19.5,19.0,19.25,19.75,19.25,20.0,19.75,20.0,20.0,18.0,18.75,19.75,19.75,19.75,19.5,20.25,19.5,18.25,18.5,19.5,19.75,19.75,20.0,19.25,19.5,24.81,2020-11-05 02:59:11.281,-1.683649821999677,0.40104139676407136
181,18.5,19.0,19.25,19.5,19.0,19.25,19.25,18.75,18.75,19.5,19.5,19.5,19.5,19.5,19.5,19.0,19.0,19.25,19.75,20.0,19.75,19.75,19.5,19.75,19.5,19.25,19.5,19.75,19.5,20.0,19.5,19.5,19.25,19.25,20.0,20.0,19.75,19.75,20.0,19.25,18.75,19.0,20.0,20.0,19.75,19.75,20.0,20.0,18.0,19.0,19.5,19.75,19.5,19.5,19.5,19.75,18.75,19.0,19.25,19.75,19.5,20.0,19.0,19.25,24.75,2020-11-05 02:59:11.381,-1.6783626185096994,0.4077479083545924
182,18.75,19.25,19.5,19.75,19.0,19.5,19.75,19.75,18.75,19.5,19.5,19.5,19.75,19.75,20.0,20.0,19.5,18.75,19.75,19.75,19.75,19.75,20.0,19.25,19.25,19.75,20.0,20.0,20.0,19.75,19.25,19.75,19.0,19.25,19.75,19.5,19.5,20.0,20.0,19.5,19.5,19.0,20.0,19.75,19.75,19.5,20.0,19.5,18.75,18.75,19.5,19.75,20.25,20.0,19.75,19.5,19.0,19.25,19.0,19.75,19.75,20.0,19.25,19.5,24.81,2020-11-05 02:59:11.482,-1.672211496656948,0.41564831271892005
183,18.75,19.75,19.25,19.75,19.25,19.5,19.5,19.25,19.0,19.75,19.75,19.5,19.75,19.5,19.25,19.75,18.75,18.5,20.0,20.0,19.75,20.0,19.75,19.25,19.0,19.25,19.5,20.0,20.0,19.5,19.5,19.5,18.5,19.0,20.0,20.0,19.0,20.0,19.5,19.5,19.25,19.5,19.75,19.75,19.75,19.75,20.0,19.5,18.25,19.0,19.25,19.25,20.0,20.0,19.75,19.25,19.0,18.75,19.0,19.75,19.5,19.75,19.25,19.25,24.75,2020-11-05 02:59:11.584,-1.6668506621894525,0.42149801711489543
184,18.75,19.25,19.75,19.5,19.25,19.5,20.0,18.75,18.75,19.0,19.5,19.5,19.75,19.75,19.5,19.75,19.25,19.25,20.0,20.25,19.75,20.0,19.75,19.25,19.25,19.5,19.5,19.75,20.0,20.0,19.5,19.75,19.5,19.5,20.0,20.0,19.75,19.75,20.0,19.75,18.75,19.25,19.5,19.5,20.0,20.0,19.75,20.0,19.0,19.25,19.5,19.25,20.0,19.75,20.25,20.25,19.0,19.25,19.25,19.75,19.75,19.75,20.0,19.5,24.81,2020-11-05 02:59:11.685,-1.656101656759895,0.4213377014140223
185,18.75,19.25,19.75,19.5,19.25,19.5,20.0,18.75,18.75,19.0,19.5,19.5,19.75,19.75,19.5,19.75,18.75,19.5,20.0,20.0,19.75,20.0,19.5,19.75,19.0,19.75,19.75,19.5,20.25,19.75,19.5,19.5,18.5,19.5,20.0,20.25,19.75,20.25,19.75,20.0,18.75,19.5,19.25,19.75,20.25,20.0,20.25,19.25,18.5,19.0,19.5,19.75,20.25,19.75,19.75,19.5,18.5,19.5,19.5,19.75,19.75,19.5,19.75,19.25,24.81,2020-11-05 02:59:11.786,-1.6351172172271837,0.4268794287255717
186,18.5,19.25,19.75,19.5,19.5,19.5,20.0,19.5,19.75,19.25,19.75,19.5,20.0,19.5,20.25,19.25,18.75,19.5,20.0,20.0,19.75,20.0,19.5,19.75,19.0,19.75,19.75,19.5,20.25,19.75,19.5,19.5,18.75,18.75,20.0,20.0,19.25,20.0,19.75,19.5,19.0,19.5,19.5,19.75,19.75,19.5,20.0,20.0,18.5,19.25,19.5,19.25,19.75,19.5,20.5,19.0,18.75,18.5,19.25,19.75,19.25,19.75,19.25,19.5,24.81,2020-11-05 02:59:11.886,-1.618449676266232,0.4404072376077793
187,18.75,19.0,19.5,19.25,19.0,19.25,19.75,18.75,18.75,19.25,19.5,19.25,19.75,19.75,19.25,19.5,19.25,19.25,20.0,20.0,19.75,20.0,19.25,19.5,19.5,19.75,20.0,20.0,20.0,19.75,19.25,19.5,18.75,18.75,20.0,20.0,19.25,20.0,19.75,19.5,19.0,19.5,19.5,19.75,19.75,19.5,20.0,20.0,18.5,18.75,19.5,19.75,19.75,19.5,19.75,19.75,18.5,18.5,19.25,19.75,19.75,19.75,19.5,19.5,24.81,2020-11-05 02:59:11.987,-1.6050754343784397,0.45862579272750126
188,18.5,19.25,19.5,19.5,19.25,19.5,19.75,19.25,18.75,19.5,19.25,19.5,20.0,19.5,19.75,19.5,19.75,19.25,20.25,20.0,19.75,20.0,19.5,19.25,19.75,19.5,19.25,20.0,20.0,20.0,19.25,19.5,18.5,19.0,20.0,19.75,19.75,20.5,19.75,19.25,19.5,19.25,19.5,19.5,20.0,19.75,19.5,19.5,18.5,18.75,19.5,19.75,19.75,19.5,19.75,19.75,18.5,18.5,19.25,19.75,19.75,19.75,19.5,19.5,24.81,2020-11-05 02:59:12.088,-1.5937947714061507,0.479382061664261
189,19.0,19.0,19.75,20.0,19.5,19.5,19.75,19.0,19.0,19.25,19.5,19.5,20.0,19.5,19.75,19.75,19.0,19.0,20.0,20.0,19.75,20.0,19.75,19.25,19.25,19.5,19.5,19.5,20.0,19.75,19.25,20.0,19.0,19.0,20.0,19.75,19.75,20.0,19.75,19.5,18.75,19.25,19.75,19.25,20.0,19.75,20.25,19.75,18.25,19.0,19.5,20.0,20.25,19.75,20.0,20.0,19.0,18.75,19.5,19.75,19.5,19.75,20.0,19.75,24.81,2020-11-05 02:59:12.189,-1.5847048413699918,0.49716437218654663
190,19.0,19.0,19.5,19.5,19.25,19.75,19.5,19.25,18.75,19.5,19.5,19.75,19.75,19.75,20.25,19.5,18.75,19.5,19.5,20.0,20.0,20.0,19.75,19.25,19.5,20.0,19.5,19.5,19.5,19.75,19.25,19.75,18.75,19.5,20.0,20.0,19.5,19.75,20.0,19.5,19.25,19.5,19.75,19.5,19.75,20.0,19.75,19.5,18.5,19.0,19.25,20.0,20.25,19.5,19.75,19.0,18.25,18.5,19.25,19.5,19.5,19.25,19.0,19.25,24.81,2020-11-05 02:59:12.292,-1.577320834950274,0.513958950716094
191,18.75,19.0,19.75,19.75,19.25,19.75,19.5,19.5,18.25,19.75,19.75,19.5,19.75,19.75,19.5,19.5,18.5,19.0,20.0,19.75,19.75,19.75,19.75,19.25,19.25,19.5,19.75,20.25,20.0,19.75,19.25,19.25,19.25,19.25,20.0,19.75,19.5,19.75,20.25,19.75,19.0,18.75,19.25,19.25,20.0,19.5,20.0,19.75,18.75,19.0,19.5,20.0,20.0,19.75,19.75,19.75,18.5,18.5,19.75,19.75,19.75,19.25,19.5,19.25,24.81,2020-11-05 02:59:12.391,-1.5732258539513526,0.5296959670364669
192,18.5,19.25,19.5,19.75,19.25,19.0,20.25,19.25,18.5,19.5,19.75,19.25,19.5,19.5,19.75,19.25,19.0,19.5,20.0,19.75,19.75,20.0,19.5,19.5,19.0,19.75,19.5,20.0,20.0,19.5,19.25,19.5,19.0,19.25,20.0,20.0,19.75,20.0,19.5,19.5,18.75,19.5,19.25,19.75,19.5,20.0,19.75,19.25,17.75,19.25,20.0,19.75,19.75,19.5,20.25,19.25,19.0,18.5,19.25,20.0,19.75,19.5,19.5,19.0,24.81,2020-11-05 02:59:12.491,-1.5706993044225004,0.5432495915054284
193,18.75,19.25,19.25,19.0,19.75,19.75,19.75,19.0,18.75,19.25,19.5,20.0,19.5,19.75,19.5,19.5,18.75,19.25,19.75,20.0,19.25,19.75,19.5,19.5,20.0,19.25,19.75,19.75,20.25,19.75,19.5,19.5,19.0,19.25,19.75,19.5,19.5,20.0,19.75,19.75,19.25,19.25,19.25,19.5,19.75,20.0,19.5,19.5,18.75,19.5,19.5,19.5,20.0,19.5,20.25,19.5,18.25,18.75,19.25,19.75,19.5,19.75,19.5,19.25,24.81,2020-11-05 02:59:12.593,-1.568745993871628,0.5526725468640129
194,18.5,19.25,19.5,19.5,19.0,19.75,19.5,19.25,19.25,19.5,19.25,19.5,19.5,19.5,19.75,19.5,19.0,19.25,19.75,19.5,19.25,20.0,19.75,19.0,19.25,19.25,19.75,19.75,20.0,19.75,19.25,20.0,19.25,19.5,19.75,20.0,19.75,20.25,19.75,20.0,19.25,19.25,19.75,19.5,20.0,19.5,19.5,19.75,19.0,19.0,19.5,19.75,19.5,19.75,20.0,19.75,18.5,18.25,18.5,19.5,19.5,19.25,19.75,19.0,24.81,2020-11-05 02:59:12.694,-1.5661006488265232,0.558141422155224
195,18.75,19.25,19.25,19.5,19.0,19.25,19.75,19.25,19.0,19.25,19.25,19.25,19.75,19.5,19.75,19.25,19.0,19.5,19.5,19.75,19.75,20.0,19.75,19.0,19.5,19.5,19.5,19.75,19.75,19.75,19.0,19.75,19.0,19.5,20.25,19.5,19.25,19.75,19.75,19.75,19.0,19.0,19.75,19.25,19.0,19.5,19.75,19.75,18.0,19.0,19.75,19.5,19.75,19.75,20.25,20.0,18.5,18.5,19.5,19.0,19.75,19.5,19.75,19.25,24.75,2020-11-05 02:59:12.795,-1.562659294905807,0.5612850241318958
196,18.75,19.0,19.75,19.5,19.5,19.75,19.75,19.5,18.75,19.5,19.75,19.5,20.25,20.0,19.5,19.25,18.75,19.5,20.25,20.0,19.5,19.75,19.5,19.5,19.0,19.75,19.25,19.5,19.75,20.0,19.5,19.5,18.75,19.25,20.0,20.0,19.75,20.0,20.0,19.75,19.0,19.0,19.5,19.5,19.75,19.75,19.75,19.75,18.25,19.5,19.5,19.5,20.0,20.0,19.5,19.25,18.0,18.0,19.75,19.25,19.75,19.5,19.25,19.5,24.81,2020-11-05 02:59:12.896,-1.5585711212452158,0.561023873067426
