index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
2610,20.0,21.0,20.25,20.0,19.5,19.0,19.5,19.0,20.0,21.75,21.75,19.25,19.75,19.0,19.25,19.5,19.0,19.75,21.75,20.0,19.25,19.5,19.75,18.75,19.25,19.75,20.0,19.5,19.5,19.5,19.25,19.5,19.25,19.25,20.0,19.75,19.75,20.0,19.75,20.0,18.75,19.0,19.5,19.0,19.25,19.5,19.5,19.25,18.25,18.75,18.75,19.0,19.75,19.25,20.0,18.75,18.25,18.5,19.0,18.75,19.0,19.0,19.25,18.75,24.69,2020-11-05 02:00:24.320,0.37119960863332324,1.8813374825442977
2611,20.25,20.0,19.75,19.75,18.75,19.5,19.75,18.75,21.0,22.25,20.75,19.25,19.5,19.25,19.5,19.25,19.0,20.75,22.0,19.75,19.25,20.0,19.5,19.25,19.25,19.75,20.25,19.5,19.5,19.5,18.75,19.25,19.0,19.0,19.75,19.75,19.5,19.75,19.25,18.75,18.5,19.0,19.5,18.75,19.5,19.5,19.5,19.0,18.25,18.25,19.25,19.25,19.75,19.25,19.25,19.25,18.0,18.5,18.75,19.5,19.25,19.5,19.0,18.25,24.69,2020-11-05 02:00:24.420,0.31763839515461567,1.833007039298853
2612,19.5,19.75,19.5,19.25,18.75,19.25,19.5,18.75,21.0,21.5,19.5,19.5,19.5,19.25,19.5,19.5,19.75,21.5,21.25,19.75,19.5,20.0,19.5,19.25,19.5,19.75,20.0,19.25,19.5,19.25,19.25,19.25,18.75,18.75,19.5,19.5,19.25,19.75,19.25,19.0,19.0,18.75,19.25,19.25,19.75,19.25,19.75,19.0,18.0,18.75,18.5,19.25,19.25,19.25,19.5,19.25,18.5,18.75,18.75,19.0,19.0,19.25,19.0,18.75,24.69,2020-11-05 02:00:24.521,0.26441706727089853,1.78791546773446
2613,18.25,19.25,19.75,20.0,19.0,19.25,19.0,18.75,21.0,20.25,19.5,19.5,19.75,19.25,19.5,19.5,20.75,21.25,20.75,19.75,19.25,19.75,19.5,18.75,19.5,20.25,20.25,19.75,19.5,19.0,19.25,19.0,18.75,18.75,19.5,19.75,19.25,19.5,19.5,18.75,19.0,19.0,19.25,19.5,19.25,19.5,19.5,19.0,18.25,18.75,19.25,19.25,19.5,19.5,19.5,19.75,18.5,18.0,18.75,19.5,18.75,19.5,19.25,19.0,24.69,2020-11-05 02:00:24.659,0.1879293308376444,1.7327586833944797
2614,18.75,19.0,19.25,19.0,19.0,19.0,19.25,18.75,19.75,19.25,20.0,19.0,19.25,19.0,19.25,19.0,21.25,20.5,20.25,19.5,19.0,19.25,19.25,19.0,19.5,21.0,20.25,19.0,19.75,19.5,18.75,19.25,18.5,19.0,19.5,19.5,19.0,19.25,19.25,19.25,18.5,19.25,19.0,19.25,19.25,19.25,19.0,19.0,17.75,18.25,18.75,19.25,19.25,19.25,19.25,19.0,17.75,18.25,18.5,18.75,18.75,18.75,18.75,18.5,24.69,2020-11-05 02:00:24.722,0.15312675260543748,1.7119201619620013
2615,18.0,19.25,19.25,19.25,19.0,19.25,19.25,19.5,19.0,19.5,19.25,19.25,19.0,19.75,19.5,19.5,21.75,19.75,20.0,19.75,19.75,19.5,19.25,19.0,20.5,21.75,20.25,19.25,19.75,19.75,19.0,19.75,19.25,20.0,19.75,19.75,19.25,19.75,19.25,19.75,19.5,18.75,19.0,19.0,20.0,19.25,20.0,19.5,19.0,18.75,19.25,19.5,19.5,19.75,20.0,19.25,18.0,18.25,19.0,19.25,19.25,19.25,19.25,19.0,24.75,2020-11-05 02:00:24.824,0.09459096290300491,1.6815506676811909
2616,18.0,19.25,19.25,19.25,19.0,19.25,19.25,19.5,19.0,19.5,19.25,19.25,19.0,19.75,19.5,19.5,20.5,19.5,19.75,19.75,19.25,19.75,19.0,18.75,21.5,21.25,20.0,19.5,19.5,19.0,19.0,19.5,19.0,19.5,20.25,19.5,19.0,19.75,19.5,18.75,18.75,19.25,19.0,19.5,19.5,19.25,19.5,19.5,18.0,18.25,19.25,19.5,19.75,19.5,19.75,19.5,17.5,17.75,19.25,19.0,19.25,19.5,19.25,18.5,24.69,2020-11-05 02:00:24.925,0.0376582695525087,1.650565513912332
2617,18.5,18.75,18.75,19.5,18.5,19.25,19.0,18.75,18.75,18.75,19.5,19.0,19.5,19.0,19.5,19.25,20.5,19.5,19.75,19.75,19.25,19.75,19.0,18.75,21.5,21.25,20.0,19.5,19.5,19.0,19.0,19.5,19.0,20.0,19.5,19.5,19.25,19.75,19.75,19.25,18.75,19.25,19.25,19.5,19.25,19.5,19.75,19.5,18.25,18.5,19.0,18.75,19.25,19.25,19.5,19.5,18.25,18.5,19.0,19.25,19.25,19.5,18.75,18.25,24.69,2020-11-05 02:00:25.026,-0.02247240026339694,1.6180309288507027
2618,18.75,19.25,19.25,19.25,19.25,19.5,19.0,18.5,18.75,19.0,19.0,19.0,19.25,19.5,19.25,19.0,20.0,19.75,20.0,19.75,19.75,20.0,19.25,19.0,21.75,21.0,19.5,19.5,19.5,18.75,19.0,19.5,19.0,20.0,19.5,19.5,19.25,19.75,19.75,19.25,18.75,19.25,19.25,19.5,19.25,19.5,19.75,19.5,19.0,19.0,19.5,19.25,19.25,19.5,19.25,19.25,17.75,18.25,19.5,19.5,19.0,19.25,19.25,19.25,24.69,2020-11-05 02:00:25.126,-0.08859334762384682,1.586239591221674
2619,18.75,18.75,19.25,19.25,19.0,19.25,19.25,18.5,18.75,19.0,19.75,19.5,19.25,19.0,19.5,19.25,19.25,19.0,20.0,19.75,19.25,19.5,19.5,19.0,21.25,21.0,20.0,19.25,19.75,19.5,19.0,19.5,20.0,21.0,19.75,19.75,19.25,20.0,20.25,19.75,18.5,19.25,19.25,19.25,19.25,19.5,19.25,19.0,19.0,19.0,19.5,19.25,19.25,19.5,19.25,19.25,17.75,18.25,19.5,19.5,19.0,19.25,19.25,19.25,24.75,2020-11-05 02:00:25.227,-0.15323385994378214,1.5564541410812276
2620,18.0,19.25,18.5,18.75,18.75,19.25,19.25,19.25,18.5,19.0,19.25,19.0,19.25,19.0,19.75,19.0,19.0,19.25,19.25,19.5,19.25,19.25,19.25,18.75,20.25,20.25,19.5,19.25,19.75,19.5,19.25,19.25,20.75,20.0,20.0,19.5,19.5,20.0,19.5,19.0,18.75,19.25,19.25,19.25,19.25,19.25,19.5,19.5,18.25,18.5,19.0,19.0,19.5,19.25,19.75,19.25,18.0,18.25,19.25,19.25,19.0,19.25,19.0,19.0,24.75,2020-11-05 02:00:25.328,-0.21584594576886063,1.5236773060898334
2621,18.5,19.0,19.0,19.25,19.0,19.5,19.75,18.75,18.75,19.25,19.75,18.75,19.25,19.5,19.25,19.25,19.75,19.0,19.75,19.75,19.25,19.5,19.25,19.25,19.75,20.0,19.5,19.25,20.0,19.75,19.25,20.0,20.75,19.75,19.5,19.75,19.5,20.25,19.75,19.75,19.25,20.0,19.25,19.0,19.5,19.75,20.0,19.75,18.0,19.0,19.25,19.5,19.5,19.25,19.75,20.0,18.25,17.75,19.25,19.5,19.25,19.75,19.0,19.5,24.75,2020-11-05 02:00:25.429,-0.27881344269266267,1.4858002289582029
2622,18.75,19.25,19.25,19.75,18.5,19.25,19.25,18.5,18.5,19.25,19.25,19.0,19.75,19.25,19.5,19.0,18.75,18.5,19.75,19.5,19.5,19.5,19.0,19.25,18.75,19.5,19.25,19.75,19.75,19.5,19.0,19.25,19.75,19.5,20.0,19.75,19.5,19.75,19.5,19.0,19.75,19.5,19.25,19.5,19.25,19.75,19.25,19.5,18.5,18.75,19.0,19.75,19.5,19.25,19.5,19.5,18.5,18.25,18.75,19.0,20.0,19.5,19.0,19.0,24.69,2020-11-05 02:00:25.531,-0.3406317545351275,1.440152508508107
2623,18.75,18.75,19.25,19.5,19.0,19.0,19.25,19.0,18.5,19.25,18.75,18.75,19.75,19.25,19.5,19.25,18.75,19.75,19.5,19.75,19.25,19.25,19.25,19.5,19.0,19.0,19.5,19.0,19.5,19.25,19.25,19.75,19.5,19.5,19.75,19.5,19.25,19.5,19.5,19.5,20.25,19.5,19.5,19.5,19.25,19.75,19.75,19.75,18.5,18.75,18.75,19.5,19.75,19.5,19.75,19.0,18.75,18.5,18.5,19.5,19.5,19.5,19.25,19.0,24.69,2020-11-05 02:00:25.631,-0.39826234198232197,1.3955705738702227
2624,18.5,18.75,19.75,19.0,19.0,19.5,19.0,18.75,18.75,18.75,19.25,19.5,19.75,19.0,19.25,19.0,19.0,19.25,19.25,19.5,19.25,19.75,19.5,19.5,19.25,19.75,19.25,19.75,19.75,19.25,18.75,19.25,19.0,19.25,19.5,19.5,19.0,19.5,18.75,19.25,20.25,19.25,19.5,19.5,19.25,19.5,19.5,19.5,18.5,18.75,19.5,19.5,19.5,19.75,19.25,19.25,17.5,18.5,19.25,19.5,18.75,19.25,19.0,18.75,24.69,2020-11-05 02:00:25.732,-0.4539451351039099,1.3528355236295653
2625,18.5,19.0,19.0,19.25,19.0,19.0,19.5,18.5,18.5,18.5,19.0,19.0,19.5,19.25,19.75,19.25,18.75,19.0,19.25,19.5,19.25,19.75,19.0,18.5,18.75,19.25,19.5,19.5,19.75,19.75,18.75,19.25,18.5,19.0,19.75,19.75,18.75,20.0,19.25,19.0,20.5,19.0,19.25,19.25,19.5,19.25,19.0,19.25,19.0,19.0,19.5,19.0,19.5,19.75,19.75,19.0,18.25,18.0,18.5,18.75,19.25,18.75,18.5,19.0,24.69,2020-11-05 02:00:25.833,-0.5110530641918817,1.3086073459249927
2626,18.0,18.75,19.5,19.5,19.25,19.25,19.75,19.5,18.75,18.75,19.5,19.5,19.75,19.25,19.5,19.25,19.0,19.0,19.75,20.0,19.5,19.75,19.5,19.25,19.0,19.5,19.5,19.75,20.0,19.5,19.0,19.25,19.25,19.5,20.25,20.0,19.25,19.75,19.5,19.0,20.5,19.25,19.25,19.25,19.5,19.5,19.5,19.5,19.25,19.0,19.5,19.75,19.75,19.5,19.75,19.25,18.75,18.5,18.5,19.75,19.5,19.75,18.75,19.25,24.75,2020-11-05 02:00:25.936,-0.5733463460567925,1.2638454661249354
2627,18.5,19.0,19.5,19.5,18.75,19.25,19.5,18.75,19.0,18.75,19.25,19.5,19.75,19.5,19.5,19.5,19.0,19.25,19.5,19.75,19.25,19.75,19.75,19.0,19.0,19.5,19.25,19.0,19.25,19.25,19.25,19.75,18.75,19.75,19.5,20.0,19.5,19.5,19.75,19.25,19.5,18.75,19.5,19.25,19.5,19.5,19.5,19.5,19.5,19.0,19.75,19.5,19.75,19.5,19.5,19.0,18.75,18.0,19.0,18.75,19.5,19.25,19.0,19.25,24.69,2020-11-05 02:00:26.035,-0.6321206021223791,1.2264116538179841
2628,18.5,19.0,19.25,19.25,19.0,19.25,19.0,19.25,18.75,18.75,20.0,19.25,19.5,19.0,19.75,19.25,19.0,19.25,19.5,19.75,19.5,20.0,19.5,19.25,19.0,19.5,19.25,19.5,19.5,19.5,19.25,19.75,19.25,19.0,20.0,19.75,19.25,19.75,19.5,19.75,20.0,19.75,19.0,19.25,20.0,19.5,19.5,19.75,19.75,19.5,19.25,19.25,20.25,19.25,20.0,19.5,18.5,19.0,19.0,19.0,19.25,19.25,19.0,18.75,24.75,2020-11-05 02:00:26.136,-0.6952793025262234,1.1894666184641678
2629,18.25,18.5,19.5,19.25,18.75,19.5,19.25,19.5,18.75,19.25,19.5,19.25,19.5,19.25,19.75,19.25,18.5,19.0,19.25,19.5,19.5,19.75,19.25,19.0,19.0,19.25,19.25,19.75,19.75,19.5,19.0,19.5,18.75,19.0,19.25,19.5,19.25,20.0,19.5,19.25,19.25,19.25,19.25,19.25,19.75,19.5,19.75,19.75,19.5,18.75,19.5,19.25,19.75,19.5,19.5,19.75,18.5,18.5,19.0,19.75,19.25,19.25,19.25,19.0,24.69,2020-11-05 02:00:26.237,-0.758487375887565,1.1546590654381546
2630,18.5,19.0,19.0,19.25,19.0,19.5,19.0,19.0,18.5,18.75,19.25,19.25,19.25,19.0,19.25,19.0,19.0,19.25,19.5,19.75,19.25,19.75,18.75,19.0,18.75,19.0,19.25,19.5,19.75,19.0,19.0,19.25,18.25,19.25,19.25,19.75,19.0,19.75,19.5,19.5,18.75,19.25,19.25,19.25,19.25,18.75,19.5,19.25,20.0,18.75,19.5,18.75,19.5,19.25,19.75,19.5,18.25,18.0,19.25,19.25,19.25,19.25,18.75,19.0,24.69,2020-11-05 02:00:26.341,-0.822750923880403,1.1275739071165218
2631,19.0,18.75,19.25,19.25,19.5,19.5,19.5,19.75,18.25,19.25,18.75,19.0,19.5,19.25,19.25,19.0,19.0,19.25,19.25,19.5,19.25,19.75,19.0,19.0,19.5,19.5,19.5,19.5,19.5,19.25,19.0,19.75,19.25,19.0,19.5,19.5,19.5,20.0,19.5,19.5,19.0,19.25,19.25,19.5,19.5,20.0,19.75,19.25,19.5,18.5,19.0,19.5,19.5,19.25,20.0,19.75,18.5,18.75,19.5,19.25,18.75,19.75,18.75,18.5,24.69,2020-11-05 02:00:26.439,-0.8851561907829728,1.1058277158162577
2632,18.5,18.75,19.0,19.0,18.5,19.5,19.25,19.75,18.5,18.75,19.25,19.25,19.5,19.0,19.5,19.75,18.75,19.5,19.75,19.5,19.25,20.0,19.0,19.0,19.75,19.0,19.5,19.5,19.75,19.5,19.0,19.5,18.75,19.0,19.5,19.5,19.25,20.0,20.0,19.25,19.5,19.25,19.75,19.75,20.0,19.5,19.75,19.5,19.5,19.0,19.25,19.25,19.75,19.25,20.0,20.0,18.25,18.75,19.25,19.5,19.25,19.5,19.5,19.25,24.69,2020-11-05 02:00:26.540,-0.947941816212853,1.0851271368840818
2633,19.0,18.75,19.0,19.25,19.0,19.5,19.75,19.0,18.75,19.25,19.0,19.25,19.5,19.0,19.25,19.25,19.0,19.25,19.5,19.25,19.5,19.75,19.25,19.25,19.0,19.5,19.5,19.5,19.75,19.5,19.0,19.25,19.0,19.25,19.75,19.25,19.25,19.5,19.75,19.25,18.75,19.25,19.0,19.5,19.5,19.25,19.75,19.0,18.75,19.25,19.0,19.25,19.75,19.25,19.75,19.0,19.5,18.5,19.25,19.25,19.5,19.25,19.25,18.5,24.69,2020-11-05 02:00:26.642,-1.0173126328504483,1.066758131113842
2634,18.0,19.25,19.25,19.5,19.25,18.75,19.5,19.0,18.5,19.25,19.0,19.5,19.75,19.25,19.25,19.0,18.75,18.75,19.25,19.25,19.25,19.75,19.25,18.75,19.25,19.75,19.75,19.5,19.75,19.5,19.0,19.75,18.75,19.0,19.5,19.75,19.25,19.75,19.75,19.0,18.75,19.0,19.0,19.25,19.25,20.0,20.0,19.75,18.75,18.25,19.0,19.75,20.0,19.75,19.5,19.5,19.0,18.5,19.0,19.5,19.5,19.75,18.5,19.0,24.69,2020-11-05 02:00:26.742,-1.0916077846185916,1.048296409022409
2635,18.25,18.75,19.25,18.75,18.75,19.25,19.25,18.5,18.25,18.75,19.25,19.0,19.25,19.25,19.5,19.0,19.0,18.75,19.75,19.5,19.5,19.5,19.0,18.75,19.0,19.25,19.0,19.5,19.75,19.25,19.0,19.0,18.5,18.75,19.25,19.25,19.0,19.75,19.25,19.25,18.75,18.75,19.25,19.25,19.75,19.25,19.25,19.5,18.75,19.25,18.5,19.25,19.5,19.25,19.5,19.0,19.0,18.0,19.0,19.5,18.75,19.75,18.5,18.5,24.69,2020-11-05 02:00:26.844,-1.1603759610171183,1.0290579076498223
2636,18.0,19.25,19.25,18.5,19.25,19.25,19.5,19.25,18.75,18.75,19.25,19.5,19.75,19.25,19.25,19.0,18.75,18.75,19.5,19.5,19.5,20.0,19.25,18.5,19.5,19.5,19.25,19.5,19.25,19.25,19.25,19.75,18.75,19.0,19.5,19.5,19.25,19.5,19.25,19.0,19.25,18.75,19.0,19.0,19.5,19.5,19.0,19.25,19.25,19.0,19.0,18.75,19.5,19.5,19.75,19.0,18.75,18.5,19.0,19.25,19.25,19.5,19.5,19.25,24.69,2020-11-05 02:00:26.944,-1.2272383856150966,1.005862306207345
2637,18.0,19.0,19.25,19.0,18.75,19.25,19.5,19.0,18.5,18.75,19.5,19.5,19.5,19.75,19.5,19.0,18.75,18.75,19.5,19.5,19.25,19.75,19.25,19.0,19.5,19.25,19.5,19.5,19.75,19.25,19.0,19.25,18.75,19.0,19.75,19.75,19.5,19.75,19.25,19.25,18.5,19.25,19.25,19.25,19.75,19.25,20.0,19.75,18.5,19.0,19.0,19.25,19.75,19.25,19.75,19.5,19.0,19.0,19.0,19.0,19.5,19.0,18.75,19.25,24.69,2020-11-05 02:00:27.050,-1.2948506159333137,0.975491160892398
2638,18.25,19.25,19.5,19.25,19.0,19.5,19.25,19.0,18.25,19.5,19.5,19.5,19.25,19.5,19.75,19.25,19.5,19.0,19.5,19.25,19.25,19.25,19.25,19.0,19.25,19.5,19.75,19.5,19.5,19.5,19.0,19.75,18.75,18.75,20.0,19.5,18.75,19.75,19.5,19.25,19.0,19.0,19.25,19.75,19.75,19.25,19.5,19.0,19.0,18.75,19.5,19.5,19.25,19.25,19.5,18.75,19.25,18.25,19.0,19.0,19.25,19.0,19.5,19.25,24.75,2020-11-05 02:00:27.146,-1.3372123509406517,0.9501854703888198
2639,18.5,18.75,19.5,19.5,18.75,19.0,19.25,19.25,18.75,19.25,19.5,19.5,19.75,19.25,19.25,19.0,19.25,19.25,19.75,19.5,19.75,19.75,19.5,19.5,19.25,19.25,19.0,19.25,20.0,19.75,18.75,19.25,18.5,18.5,19.75,19.5,19.5,20.0,19.75,19.5,18.25,19.0,19.0,19.25,19.5,19.25,19.75,19.5,18.5,18.75,19.25,19.25,20.0,19.75,19.5,19.75,19.0,18.25,19.25,19.75,19.0,19.25,18.75,19.25,24.69,2020-11-05 02:00:27.248,-1.3796062872322323,0.9210550624437681
2640,18.0,19.0,19.0,19.25,18.75,19.25,19.25,19.25,18.0,18.5,18.75,19.0,19.0,19.25,19.5,19.25,19.25,19.25,19.75,19.25,19.25,19.25,19.0,18.75,19.0,19.0,19.25,19.25,19.25,19.25,18.75,19.0,18.75,19.0,19.0,19.75,19.0,20.0,19.5,19.75,19.0,19.0,19.5,19.25,19.75,19.25,19.5,19.25,18.0,18.5,19.0,18.75,19.25,19.5,20.0,19.0,19.25,18.25,19.0,18.75,19.25,19.0,19.5,18.75,24.75,2020-11-05 02:00:27.348,-1.424760044022843,0.8885755183005996
2641,19.0,19.0,18.75,19.25,19.25,19.25,20.25,19.5,19.0,19.25,19.25,19.5,19.5,19.25,19.25,19.25,19.0,19.25,19.5,19.75,19.5,19.5,19.25,18.75,19.25,19.5,19.25,19.25,19.5,19.25,19.0,19.0,18.75,19.0,20.0,19.5,19.25,19.75,19.5,19.5,19.0,19.25,19.25,19.5,19.25,19.5,19.75,19.5,18.25,18.75,19.0,19.0,19.75,19.0,19.75,18.75,18.75,18.5,19.25,19.0,19.25,19.5,19.0,19.5,24.69,2020-11-05 02:00:27.449,-1.4675188698811608,0.8516267539931108
2642,18.75,19.0,19.0,19.0,19.5,19.5,19.25,19.0,18.75,19.0,19.25,19.5,19.5,19.25,19.25,19.25,19.0,18.5,19.5,19.5,19.25,19.75,19.25,19.0,19.25,19.25,19.5,19.5,19.5,19.5,19.0,19.0,18.25,18.75,19.5,19.75,19.5,20.0,19.5,19.25,19.0,19.0,18.75,19.5,19.25,19.5,19.5,19.5,18.5,19.0,19.5,19.5,19.5,20.0,19.0,19.5,18.75,19.0,19.75,19.5,19.0,19.75,19.5,19.0,24.69,2020-11-05 02:00:27.551,-1.5086608925818517,0.8102791809642594
2643,18.5,19.0,19.5,19.0,18.75,19.0,19.25,19.25,19.25,19.5,19.0,18.75,19.25,19.5,19.5,19.5,19.0,19.25,19.25,19.5,19.5,19.5,19.25,19.25,19.5,19.25,19.25,19.75,19.25,19.5,19.0,19.75,19.0,18.75,19.75,19.75,19.5,19.75,19.5,19.25,18.75,19.0,19.75,19.25,19.25,19.25,19.25,19.25,18.5,19.25,19.0,19.25,19.5,19.25,19.25,19.0,18.75,18.75,19.0,18.25,19.25,19.25,18.75,19.0,24.69,2020-11-05 02:00:27.652,-1.5463671884684813,0.772681114517662
2644,18.75,18.75,19.5,19.0,19.0,19.25,19.0,18.75,18.75,18.75,19.25,19.75,19.5,19.75,19.25,19.25,18.75,19.0,19.75,19.5,19.25,19.75,19.5,19.25,19.5,18.75,19.75,19.5,19.75,19.25,19.25,19.25,18.75,19.0,19.75,19.75,19.0,19.75,19.25,19.0,18.75,19.25,19.75,19.5,19.5,19.25,19.5,19.5,18.25,18.75,19.5,19.25,19.5,19.25,19.5,19.0,18.75,18.5,19.25,19.25,18.75,19.0,19.75,19.25,24.69,2020-11-05 02:00:27.753,-1.5846365189836296,0.7401270626812759
2645,18.0,18.5,19.0,19.0,19.0,19.25,19.5,18.5,18.5,18.5,19.0,19.0,18.75,19.25,19.0,19.0,18.5,19.0,19.5,19.0,19.5,19.25,18.75,18.5,19.0,19.0,19.25,19.0,19.75,19.25,18.75,19.0,18.5,18.75,19.0,19.5,19.25,19.5,19.0,18.75,18.75,19.25,19.25,19.25,19.25,19.5,19.5,19.0,18.75,18.75,19.0,19.25,19.0,19.25,19.75,19.0,18.0,18.25,18.25,19.75,19.0,19.5,18.75,19.0,24.69,2020-11-05 02:00:27.853,-1.6180518216796294,0.7128407595316835
2646,18.5,18.75,19.5,19.25,19.5,19.0,19.5,18.75,18.5,19.25,19.25,19.0,19.5,19.25,19.5,19.25,19.0,19.25,19.75,19.5,19.5,19.75,19.25,18.75,19.5,19.5,19.0,19.25,19.25,19.25,18.75,19.75,18.25,19.0,19.0,19.5,19.0,19.5,19.5,18.75,18.75,19.25,19.25,19.5,19.75,19.5,19.5,19.25,18.75,18.75,19.5,19.75,19.5,19.5,19.5,18.5,18.5,18.5,19.0,19.25,19.25,19.25,19.0,19.0,24.69,2020-11-05 02:00:27.954,-1.6466212027270632,0.6930260472105155
2647,18.5,18.75,19.5,19.25,19.5,19.0,19.5,18.75,18.5,19.25,19.25,19.0,19.5,19.25,19.5,19.25,19.0,18.75,19.75,19.5,19.5,19.5,18.75,18.75,19.5,19.25,19.5,19.25,19.75,19.5,19.0,19.25,18.75,19.0,19.5,19.25,19.5,19.75,19.25,19.5,19.0,19.0,19.0,19.25,19.5,19.75,19.25,19.0,18.25,19.0,19.0,19.25,20.0,19.5,19.25,19.25,18.5,18.75,18.75,19.5,19.0,19.5,19.25,19.25,24.69,2020-11-05 02:00:28.057,-1.6729023341815754,0.6790098193387867
2648,18.5,19.25,19.25,19.25,19.0,18.75,19.75,19.25,18.5,19.25,19.0,19.0,19.25,19.5,19.0,19.0,19.0,18.75,19.75,19.5,19.5,19.5,18.75,18.75,19.5,19.25,19.5,19.25,19.75,19.5,19.0,19.25,18.75,19.0,19.5,19.25,19.5,19.75,19.25,19.5,19.0,19.0,19.0,19.25,19.5,19.75,19.25,19.0,18.5,18.75,19.25,19.0,19.25,19.25,19.5,19.0,18.75,18.5,18.5,19.5,18.75,18.75,18.5,19.0,24.69,2020-11-05 02:00:28.156,-1.6983685900290684,0.6696660448538874
2649,18.5,18.75,19.0,19.0,18.5,19.25,19.5,18.75,19.0,19.25,19.5,19.5,19.5,19.5,19.5,19.25,18.75,18.75,19.5,19.5,19.75,19.25,19.25,19.0,19.0,19.0,19.25,19.5,20.0,19.5,19.25,19.5,18.5,18.75,19.5,19.5,19.0,19.75,19.25,19.0,19.0,18.25,19.25,19.25,19.25,19.25,19.0,19.5,18.5,18.75,19.25,19.0,19.25,19.25,19.5,19.0,18.75,18.5,18.5,19.5,18.75,18.75,18.5,19.0,24.69,2020-11-05 02:00:28.257,-1.726675242165431,0.6616053471531602
2650,18.5,18.5,19.5,19.5,19.25,19.25,19.0,18.5,18.75,19.0,19.75,19.25,19.75,19.25,19.5,19.0,19.0,19.5,19.25,19.5,19.5,19.5,19.25,18.5,19.0,19.5,19.25,19.75,19.75,19.75,18.75,19.75,19.0,18.75,19.5,19.5,19.5,19.75,19.25,19.0,19.0,19.0,19.75,19.25,19.5,19.5,19.5,19.0,18.5,18.75,19.25,19.25,19.75,19.25,19.5,19.25,19.25,17.5,18.75,19.0,19.25,19.5,19.5,18.75,24.69,2020-11-05 02:00:28.359,-1.7530002566004823,0.6579747917182208
2651,18.5,17.75,19.25,19.5,18.75,19.25,19.5,18.25,18.25,18.75,19.0,18.75,19.5,19.5,19.25,19.25,19.25,18.5,19.25,19.5,19.5,19.25,19.0,19.0,19.0,19.0,19.75,19.0,19.5,19.25,19.0,19.5,18.5,18.75,19.25,19.75,19.25,19.5,19.5,18.75,18.5,18.75,19.0,19.0,19.5,19.0,19.25,18.75,18.5,18.25,19.0,18.75,19.25,19.25,19.5,19.0,18.25,18.5,18.75,19.25,19.0,19.25,19.25,19.0,24.69,2020-11-05 02:00:28.463,-1.7771932813543634,0.6571596485111042
2652,18.75,19.0,19.25,19.0,18.75,19.5,19.25,18.75,18.25,19.0,19.0,19.0,19.25,19.25,19.5,19.5,18.25,18.75,19.25,19.5,19.25,19.5,19.0,19.25,19.5,19.5,19.25,19.25,19.75,19.5,19.0,19.0,19.25,19.25,19.5,19.25,19.0,19.75,19.25,19.0,18.75,19.0,19.25,19.25,19.5,19.75,19.25,20.0,17.75,19.0,19.25,19.25,18.75,19.25,19.75,19.25,19.0,18.25,19.25,19.0,19.5,19.5,19.25,19.25,24.69,2020-11-05 02:00:28.561,-1.7900216889341238,0.6592955387758521
2653,18.75,18.75,18.75,19.25,18.5,18.75,19.0,18.75,18.5,19.25,19.0,19.0,19.0,19.5,19.25,18.25,18.75,19.25,19.5,19.5,19.25,19.5,19.25,18.75,18.75,19.5,19.25,19.0,19.5,19.0,19.25,19.25,18.75,18.75,19.5,19.5,19.0,19.5,19.5,18.75,18.25,18.75,19.25,19.0,19.5,19.5,19.5,18.75,18.5,18.5,19.0,19.5,19.25,19.0,19.5,19.25,19.25,18.5,19.0,19.25,19.5,19.0,19.0,19.0,24.69,2020-11-05 02:00:28.661,-1.7923340293231043,0.662628196022397
2654,18.5,18.5,19.25,19.5,18.5,18.75,19.25,19.25,18.5,19.0,19.25,19.25,19.5,19.5,19.75,19.0,18.5,19.0,19.5,19.5,19.25,19.5,19.0,18.5,18.75,19.0,19.25,19.5,19.75,19.5,19.0,19.25,19.0,19.0,19.25,19.25,19.25,19.5,19.25,18.5,18.75,19.25,19.0,18.75,19.5,19.75,19.5,19.0,18.25,18.5,18.75,19.0,19.75,19.0,19.75,19.25,18.5,18.75,18.75,19.25,19.25,19.75,19.5,19.25,24.69,2020-11-05 02:00:28.762,-1.7861081184297012,0.6667019477282999
2655,18.5,18.75,19.0,19.0,18.75,19.25,18.75,19.0,18.5,19.25,19.25,18.75,19.25,19.25,19.0,19.0,19.0,19.0,19.25,19.25,19.25,19.25,18.75,18.5,18.5,19.25,19.0,19.5,19.5,19.25,18.75,19.25,18.5,18.75,19.25,19.75,19.25,19.75,19.5,18.75,18.5,19.0,19.0,19.5,19.25,19.5,19.5,19.25,18.0,18.75,19.25,19.5,19.5,19.25,19.25,19.25,18.5,18.25,18.75,19.25,19.25,19.25,19.25,19.5,24.69,2020-11-05 02:00:28.864,-1.7690286081037294,0.6727642739781446
