index,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,thermistor,time,x,y
9227,19.0,20.0,19.75,20.5,19.5,20.0,20.75,22.25,19.25,20.5,20.0,20.0,20.5,21.75,23.25,22.75,19.5,19.75,20.25,20.5,20.5,22.0,21.25,20.5,20.25,20.25,20.5,20.25,21.0,21.25,20.25,20.5,20.0,20.0,21.0,20.75,20.75,21.0,20.75,20.5,19.75,20.5,20.75,20.75,21.0,21.25,20.75,20.75,20.25,20.75,20.75,21.0,21.25,21.25,21.5,20.75,20.5,20.25,20.75,21.25,21.0,21.0,21.25,20.25,26.62,2020-10-23 04:24:59.843,0.706901821056377,3.054560536146451
9228,19.25,19.5,19.75,20.0,20.25,20.25,21.5,23.0,19.75,20.0,20.0,20.25,20.75,22.25,23.25,22.75,20.25,20.5,20.75,20.75,20.75,22.0,21.5,20.5,20.5,20.5,20.25,21.0,21.0,21.0,20.5,20.75,20.25,20.25,21.0,20.75,20.5,21.5,20.75,20.25,20.25,20.0,20.25,20.75,21.25,21.25,21.25,20.75,20.5,20.75,21.0,21.25,21.5,21.75,21.5,20.75,20.25,20.75,21.0,21.25,20.75,21.5,21.25,20.75,26.62,2020-10-23 04:24:59.943,0.731899473918287,3.040253887067787
9229,19.5,19.75,20.0,20.5,20.25,21.0,21.75,23.0,19.5,19.75,20.0,20.25,20.5,22.25,23.75,22.0,20.0,20.25,20.75,20.5,20.75,21.25,21.5,20.75,20.5,20.5,20.25,20.25,20.75,21.0,20.75,21.0,19.75,20.0,21.0,21.0,20.5,21.5,20.75,20.75,20.5,21.0,21.5,20.5,21.0,21.0,21.5,20.75,20.0,21.25,20.75,21.5,21.5,21.5,21.0,21.0,21.25,20.75,21.25,21.25,21.5,21.0,21.25,21.0,26.62,2020-10-23 04:25:00.045,0.7518115260759982,3.0204667745955334
9230,19.5,20.0,20.25,20.5,20.5,21.0,23.0,23.0,19.0,20.25,20.0,20.5,20.75,22.5,23.25,21.5,20.0,20.0,21.0,20.5,20.75,21.5,21.0,20.25,20.0,20.25,20.5,20.5,21.0,21.0,20.25,20.5,20.0,20.5,21.0,21.0,21.0,21.0,21.5,20.5,20.25,20.5,20.75,21.0,20.75,21.0,20.75,21.0,20.5,20.25,20.75,21.0,21.0,21.25,21.25,21.0,20.75,20.75,21.75,20.75,20.75,21.5,21.5,21.0,26.62,2020-10-23 04:25:00.146,0.7719320751938594,2.993704264232174
9231,18.75,20.0,20.25,20.0,19.75,22.25,23.75,23.0,19.5,20.5,20.25,20.75,20.25,22.5,23.25,21.0,20.0,20.0,20.75,20.5,20.75,21.25,21.25,20.75,19.75,20.5,21.0,20.75,20.5,21.0,20.75,20.75,19.75,20.0,20.75,21.25,21.0,21.25,20.75,20.75,20.25,20.0,20.5,21.0,21.5,21.25,20.75,20.5,20.0,20.75,21.5,21.25,21.5,21.25,21.75,21.0,21.0,20.5,21.5,21.25,21.25,21.5,20.75,20.75,26.62,2020-10-23 04:25:00.247,0.7877348399988885,2.959622972963651
9232,19.25,19.25,20.0,19.75,19.75,22.75,23.5,22.25,19.25,19.75,20.25,20.25,20.75,22.0,22.25,20.0,19.25,20.0,20.25,20.25,21.0,21.5,21.0,20.25,20.0,20.0,20.25,20.25,21.0,20.5,20.5,20.5,20.25,20.0,20.75,21.0,20.75,21.0,21.25,20.5,20.5,20.5,20.75,20.5,21.0,21.0,21.0,20.75,20.25,20.5,20.75,20.75,21.25,21.25,21.25,21.0,20.25,20.5,21.0,21.5,21.0,21.5,21.0,21.0,26.62,2020-10-23 04:25:00.347,0.8082903363251372,2.920883599515692
9233,19.5,20.0,20.25,20.25,20.5,23.25,24.25,22.0,19.25,20.25,20.5,20.0,21.0,22.25,22.25,20.5,20.0,19.75,20.5,20.5,21.0,21.25,21.0,20.75,20.5,20.25,20.5,21.0,21.0,21.0,20.25,20.75,20.0,20.25,20.75,20.75,20.75,21.0,20.5,20.5,20.0,20.5,20.75,21.0,21.0,21.0,21.0,21.5,19.75,20.5,21.25,21.5,21.25,21.25,21.5,20.5,20.25,20.5,21.0,21.75,21.5,21.25,21.0,21.0,26.62,2020-10-23 04:25:00.449,0.8322909594714607,2.889138587854072
9234,19.75,20.0,20.0,20.25,20.5,23.5,24.0,21.0,19.5,20.0,20.25,20.25,20.5,21.5,21.25,20.75,20.25,19.75,21.0,20.75,20.75,21.5,20.5,20.25,19.75,20.5,20.5,20.25,20.75,21.25,20.75,20.75,20.0,20.25,20.5,21.0,20.75,21.25,21.0,20.5,20.75,20.5,21.0,20.75,21.0,21.0,20.75,20.75,21.0,20.75,21.0,21.25,21.25,21.5,21.5,20.75,20.75,20.25,21.0,21.0,21.0,21.0,20.75,20.75,26.62,2020-10-23 04:25:00.551,0.8528811618323067,2.86596539534204
9235,19.0,19.75,20.25,20.0,20.0,23.5,24.0,21.25,19.5,20.25,20.0,20.0,21.25,22.25,21.25,20.25,19.75,20.0,20.5,20.75,20.5,21.25,20.75,20.25,20.0,20.25,20.25,20.75,21.25,21.0,20.5,21.0,20.0,20.5,20.5,21.0,20.75,21.0,20.75,20.5,20.25,20.25,20.75,20.5,21.0,21.25,21.0,21.0,20.25,20.25,21.0,21.0,21.25,21.0,21.5,20.5,21.25,21.25,21.25,21.25,21.5,21.5,21.25,21.25,26.62,2020-10-23 04:25:00.655,0.8648410040662925,2.84963721385005
9236,19.25,19.5,20.25,20.5,21.0,23.5,23.5,20.75,19.0,19.5,20.0,20.5,21.25,22.0,21.0,20.75,19.5,20.25,20.0,20.75,20.5,21.5,20.5,20.25,20.75,20.5,20.5,20.75,21.0,20.75,20.75,20.5,20.0,20.0,20.75,21.25,20.75,21.0,21.0,20.25,20.25,20.0,20.75,20.5,20.75,20.75,20.75,20.75,20.0,20.75,21.0,20.75,21.0,21.75,21.25,20.75,20.75,20.25,21.0,21.0,21.25,21.5,21.0,21.25,26.62,2020-10-23 04:25:00.752,0.869241063249288,2.840203437849268
9237,19.25,19.5,20.25,20.5,21.0,23.5,23.5,20.75,19.0,19.5,20.0,20.5,21.25,22.0,21.0,20.75,19.75,19.25,20.25,20.75,20.5,21.25,20.5,20.25,20.5,20.25,20.5,20.75,20.75,20.75,20.5,21.0,20.0,20.0,20.25,21.0,20.75,21.0,21.0,20.0,20.25,20.25,20.75,21.25,21.0,20.75,20.5,21.0,20.75,20.5,20.75,21.0,21.5,21.0,21.0,20.5,20.5,20.75,21.0,21.0,21.0,21.5,21.0,20.75,26.62,2020-10-23 04:25:00.853,0.8681171303355236,2.834788345225751
9238,19.0,19.25,20.0,20.0,20.75,23.25,23.25,20.75,19.5,19.5,20.5,20.0,21.0,21.75,21.0,20.25,19.75,19.25,20.25,20.75,20.5,21.25,20.5,20.25,20.5,20.25,20.5,20.75,20.75,20.75,20.5,21.0,19.75,20.25,20.75,20.75,21.0,21.5,21.25,20.5,20.25,20.5,21.0,20.75,20.75,21.25,21.25,20.5,20.5,20.5,20.75,21.25,21.5,21.0,21.25,20.5,20.5,20.25,20.75,21.5,21.0,21.0,20.75,20.25,26.56,2020-10-23 04:25:00.954,0.8640770317498709,2.8347168333053894
9239,18.75,19.25,20.25,20.25,20.5,23.75,23.75,20.75,19.5,20.5,20.5,20.25,21.25,22.5,21.0,20.75,20.0,20.25,20.75,20.75,20.5,21.5,20.5,20.0,20.25,20.5,20.5,20.5,20.5,20.75,20.25,20.25,19.75,20.25,20.75,20.75,21.0,21.5,21.25,20.5,20.25,20.5,21.0,20.75,20.75,21.25,21.25,20.5,20.0,20.5,21.0,21.5,21.5,21.25,20.75,20.75,20.75,20.5,21.0,21.0,20.75,21.5,21.25,21.25,26.62,2020-10-23 04:25:01.055,0.86082156517662,2.8371502426745185
9240,18.75,20.0,20.25,20.25,20.5,24.0,23.5,21.0,19.5,20.0,20.5,20.5,21.25,22.25,21.0,20.5,19.75,19.75,20.5,20.75,21.0,21.5,21.0,20.25,20.0,20.25,20.75,20.75,21.0,20.75,20.75,21.0,20.25,20.0,20.5,21.0,21.0,21.25,21.0,20.5,20.25,20.5,21.25,20.75,21.25,21.25,21.0,20.75,20.0,20.5,21.0,21.5,21.5,21.25,20.75,20.75,20.75,20.5,21.0,21.0,20.75,21.5,21.25,21.25,26.62,2020-10-23 04:25:01.155,0.8562455127147186,2.8441430101177216
9241,19.75,20.0,20.25,20.25,20.5,23.25,23.5,21.0,19.25,19.75,20.5,20.25,21.0,22.75,20.5,20.0,20.0,19.75,20.5,20.5,20.25,20.75,20.5,20.0,20.25,20.25,20.5,20.5,20.75,21.0,20.25,20.25,19.75,20.0,20.75,20.75,21.0,21.0,21.0,20.75,20.25,20.5,20.5,20.75,21.25,20.75,21.5,21.25,20.0,20.75,20.5,20.75,21.5,21.5,21.25,20.75,21.25,21.0,21.0,21.25,21.0,21.25,21.25,20.5,26.62,2020-10-23 04:25:01.256,0.8477221010144136,2.8499612715309164
9242,19.0,20.0,20.75,20.25,20.5,23.5,23.5,20.75,20.0,20.0,20.0,20.5,21.0,22.25,21.75,20.0,19.75,19.75,20.25,20.5,20.5,21.25,20.5,20.0,20.5,20.25,20.5,20.5,21.0,20.75,20.5,20.75,20.0,20.0,21.0,21.0,20.75,21.0,20.75,20.5,20.5,20.5,20.75,20.75,20.75,21.25,20.75,20.25,20.25,20.25,20.75,21.25,21.5,21.0,21.5,21.0,20.75,21.0,21.5,21.5,21.0,21.0,21.0,20.5,26.62,2020-10-23 04:25:01.358,0.8356190159516761,2.8519020551407914
9243,19.5,19.75,20.0,19.5,20.25,22.75,23.75,20.5,19.0,20.0,20.25,20.0,21.5,22.0,21.0,20.0,19.5,20.25,20.5,20.25,20.0,21.25,20.25,20.25,20.0,20.0,20.5,20.25,20.75,20.75,20.0,20.0,20.0,19.5,20.5,21.0,20.75,21.0,20.75,20.5,20.0,20.5,20.5,20.25,21.25,20.75,21.0,21.0,20.25,20.5,20.75,20.5,21.25,20.75,21.0,20.5,21.25,20.5,20.75,21.25,21.0,21.0,21.0,21.5,26.56,2020-10-23 04:25:01.459,0.8278501212387607,2.854857930884647
9244,19.5,20.0,20.25,20.25,20.5,23.5,24.0,20.75,19.25,20.0,20.0,20.25,21.0,22.0,21.5,20.5,19.75,20.25,20.25,20.75,20.75,21.5,20.75,20.75,20.5,20.0,20.5,20.5,21.25,20.75,20.5,20.75,20.0,20.25,20.75,20.75,21.0,21.25,21.0,20.25,20.5,20.5,21.0,20.75,21.0,20.75,21.0,20.75,20.25,20.5,20.75,21.25,21.25,20.75,21.5,20.75,21.25,20.5,21.25,21.0,21.25,21.25,21.0,20.25,26.62,2020-10-23 04:25:01.560,0.8245655259863067,2.860207429454449
9245,19.25,19.75,20.5,20.25,20.5,23.0,24.0,21.25,19.75,20.0,20.5,20.25,21.0,22.0,21.0,20.75,19.75,20.0,20.5,20.5,20.25,21.25,20.5,20.0,20.0,20.25,20.5,20.75,21.0,20.25,20.25,20.75,19.75,20.5,20.5,20.75,20.75,21.0,20.75,20.5,20.25,20.0,20.75,21.0,21.0,20.75,21.25,20.25,20.5,20.75,20.75,20.75,21.25,21.0,21.0,20.5,20.75,20.75,21.5,21.75,21.25,21.0,21.0,20.5,26.62,2020-10-23 04:25:01.661,0.8240549494175703,2.866424005812452
9246,19.5,19.75,19.75,20.25,20.25,23.25,24.0,21.25,19.5,19.75,20.0,20.0,20.75,22.75,21.0,20.5,19.5,20.0,20.75,20.5,20.25,21.5,20.5,20.25,20.0,20.25,20.75,20.25,20.75,20.75,20.75,20.75,20.0,20.0,21.0,20.5,20.25,20.75,20.75,20.75,20.0,20.5,21.0,20.75,21.25,21.0,21.25,20.75,20.75,20.25,20.75,21.0,21.0,21.5,21.0,20.5,20.75,21.5,21.5,21.5,21.0,21.25,20.5,20.5,26.62,2020-10-23 04:25:01.761,0.8240736197790418,2.872830707474753
9247,19.25,19.5,19.75,20.25,20.0,23.5,24.0,21.75,19.5,20.25,20.25,20.25,20.75,22.25,21.0,20.75,20.0,20.0,20.75,20.5,20.75,21.0,20.25,20.25,19.5,20.25,20.25,20.5,21.25,20.75,20.25,20.75,20.0,20.25,20.75,20.75,20.75,21.5,20.5,20.25,20.75,20.5,20.75,21.0,21.25,21.0,21.25,20.75,20.0,21.0,21.0,21.25,21.5,21.25,21.25,20.75,21.0,21.25,21.5,21.5,21.25,21.5,21.0,20.5,26.62,2020-10-23 04:25:01.862,0.8203952173131058,2.877107461052058
9248,19.0,19.75,19.75,20.0,20.25,23.5,24.0,21.25,19.25,20.0,20.0,20.0,21.0,22.25,21.0,20.25,19.75,19.75,20.25,20.75,20.5,20.5,20.25,20.25,20.25,20.0,20.5,20.25,20.75,20.75,20.0,20.5,20.0,20.0,21.0,20.5,20.5,20.75,20.75,20.25,20.0,20.25,21.25,20.5,21.5,20.75,20.75,20.75,19.75,20.5,21.0,21.0,21.25,21.0,21.5,21.0,21.0,20.5,20.75,21.0,21.5,21.25,21.0,20.0,26.62,2020-10-23 04:25:01.964,0.813138462186134,2.880430998878758
9249,19.0,19.75,20.0,20.0,20.5,23.25,23.75,21.5,19.5,20.0,20.25,20.5,21.0,22.0,21.5,20.5,19.75,20.25,20.25,20.25,20.5,21.25,20.5,20.25,20.0,20.25,20.5,20.5,21.0,21.0,20.25,20.75,20.0,20.25,20.75,20.75,20.5,21.25,21.0,20.75,21.0,20.5,21.0,20.75,20.75,21.25,20.75,20.5,20.25,20.75,21.0,21.5,21.25,21.25,21.25,20.75,20.5,20.75,21.0,21.0,21.0,21.5,20.75,20.5,26.62,2020-10-23 04:25:02.064,0.8067398016276464,2.882077532297391
9250,19.25,19.75,20.25,20.5,20.0,23.5,24.0,21.5,19.25,19.75,20.0,20.0,20.75,22.25,21.25,20.5,19.75,20.0,20.25,20.75,20.75,21.5,20.75,20.5,20.0,20.25,20.75,20.75,21.0,20.75,20.5,20.75,19.75,19.75,20.25,20.75,20.75,20.75,20.5,20.5,20.0,20.5,20.75,20.75,20.75,21.25,20.75,20.75,20.0,20.5,21.0,21.0,21.5,21.0,21.25,20.5,20.75,20.75,21.25,21.5,21.25,21.25,21.25,20.75,26.62,2020-10-23 04:25:02.165,0.8035063703123019,2.882442591929554
9251,19.0,19.5,20.25,20.5,20.0,23.25,24.0,21.5,19.0,19.75,20.0,20.25,20.5,22.5,21.75,20.25,20.0,20.0,20.5,20.5,20.75,21.25,20.5,20.5,20.5,20.5,20.5,20.25,20.5,21.0,20.25,20.25,19.75,20.0,20.75,20.5,20.5,21.25,20.75,20.75,20.5,20.25,20.5,20.75,21.0,21.0,21.25,21.0,20.25,21.25,20.75,21.25,21.5,21.25,21.25,21.0,20.5,21.0,21.25,21.5,21.25,21.25,21.0,21.0,26.62,2020-10-23 04:25:02.267,0.7971895715161088,2.8812862839056708
9252,18.75,19.5,20.25,20.0,20.25,22.5,23.5,21.75,19.5,20.0,20.0,20.25,20.75,22.25,21.0,20.25,19.5,19.75,20.25,20.0,20.0,21.25,20.0,19.75,20.25,20.25,20.5,20.75,20.75,21.25,20.25,20.75,19.5,20.25,20.75,20.75,21.0,21.25,20.75,20.5,19.5,20.5,20.5,20.75,20.75,21.0,20.75,21.0,20.25,20.5,20.75,21.25,21.0,21.75,21.25,20.5,21.0,20.5,21.25,21.25,20.75,21.5,21.0,20.75,26.62,2020-10-23 04:25:02.367,0.7886866003007493,2.8765390510919713
9253,18.5,19.5,19.25,20.25,19.75,22.75,23.5,21.75,19.0,19.75,19.75,20.25,20.5,21.5,21.0,20.0,19.25,19.25,20.25,20.25,20.25,21.5,20.25,19.75,19.75,20.0,20.25,20.5,20.5,20.5,20.0,20.5,19.75,19.75,20.5,20.5,20.5,21.25,20.5,20.5,20.75,20.0,20.5,20.25,20.5,20.75,20.5,20.25,19.75,20.5,21.0,20.75,21.0,21.0,21.0,20.5,20.25,20.25,20.75,21.0,20.5,21.0,20.75,20.25,26.62,2020-10-23 04:25:02.469,0.7817198992187129,2.8702959965130352
9254,19.0,20.0,19.75,20.0,20.0,22.75,24.0,21.75,19.0,19.75,20.0,20.0,20.5,22.0,21.5,20.5,19.75,20.0,20.25,20.5,20.75,20.75,20.5,20.0,20.25,20.0,20.0,20.5,20.5,20.5,20.5,20.25,20.0,20.5,20.75,20.5,20.75,20.75,20.75,20.25,20.25,20.75,20.75,20.75,20.75,20.75,20.75,20.5,20.25,21.0,21.0,20.75,21.5,21.0,20.75,20.25,20.5,20.0,21.0,21.25,20.75,21.5,21.0,21.0,26.62,2020-10-23 04:25:02.570,0.7777432642375621,2.8655976151402203
9255,19.5,19.75,20.0,20.25,19.75,23.0,23.75,22.0,19.0,20.0,20.25,20.25,21.0,22.0,21.25,20.0,20.5,19.75,20.75,20.25,20.25,21.25,20.5,20.0,20.0,20.25,20.25,20.25,21.0,20.5,20.5,21.0,20.25,19.5,20.75,20.5,20.5,21.0,20.5,20.0,20.25,20.25,20.75,20.5,20.5,20.75,20.75,20.5,20.0,20.5,20.75,21.0,21.5,21.0,21.25,20.0,20.5,20.25,21.5,20.75,21.0,21.0,20.75,20.25,26.62,2020-10-23 04:25:02.674,0.7811232820706331,2.867194345990413
9256,19.0,19.75,20.0,20.25,20.25,22.75,23.5,21.5,19.5,19.25,19.75,20.0,20.5,22.25,21.25,20.25,19.75,19.75,20.25,20.25,20.25,21.25,20.5,19.5,19.75,20.25,20.25,20.0,20.5,21.0,20.25,20.75,19.75,20.0,20.75,20.5,20.75,21.25,20.5,20.25,20.25,20.25,20.5,20.5,20.75,21.0,20.5,20.5,20.0,20.25,20.75,21.25,21.5,20.75,21.0,21.25,20.5,20.25,20.75,21.25,21.0,21.25,20.75,20.75,26.62,2020-10-23 04:25:02.772,0.7893065734172459,2.86902909024386
9257,19.0,19.0,19.75,20.0,19.75,23.0,23.5,21.5,18.75,19.75,20.0,20.0,20.75,22.0,21.5,20.0,19.5,19.25,20.5,20.25,20.5,21.25,20.0,19.75,20.0,20.0,20.0,20.25,20.75,20.5,20.25,20.75,19.5,19.75,20.75,20.75,20.25,21.0,20.5,20.5,19.75,20.0,20.75,20.5,20.5,20.5,20.75,20.0,19.75,20.5,21.0,20.75,21.0,21.0,21.0,20.5,20.25,20.75,20.75,21.5,20.75,21.0,20.5,20.75,26.62,2020-10-23 04:25:02.875,0.7967942336333331,2.865866950493477
9258,18.5,19.25,19.5,20.0,20.0,22.5,23.25,20.25,19.25,19.5,20.0,20.0,20.5,21.75,21.25,20.25,19.0,19.5,20.25,20.75,20.0,21.0,20.0,19.75,20.0,20.0,20.25,20.25,20.75,20.5,20.0,20.5,20.0,19.75,20.0,20.25,20.25,20.75,20.5,19.75,19.75,19.75,20.25,21.0,20.75,20.5,20.5,20.25,20.25,20.0,20.5,20.75,20.75,20.75,21.0,20.25,20.25,20.75,20.75,20.75,21.0,21.0,21.0,20.5,26.62,2020-10-23 04:25:02.974,0.8013493510035755,2.8600051730656895
9259,19.5,19.5,20.0,19.75,20.0,22.75,23.75,20.0,19.75,19.5,19.75,20.0,20.5,22.25,21.75,20.5,19.5,19.5,20.75,20.25,20.25,21.25,20.25,20.0,20.25,20.5,20.5,20.75,20.5,20.5,20.25,20.25,19.5,20.5,20.5,20.25,20.25,21.0,20.75,19.75,20.25,20.25,20.5,20.75,20.75,21.0,20.75,20.5,20.25,20.75,21.0,21.0,21.25,21.25,21.0,21.0,20.5,21.0,20.75,21.25,21.0,20.75,20.5,20.25,26.62,2020-10-23 04:25:03.075,0.8023239246834344,2.8549980679086153
9260,18.25,19.5,19.5,20.0,19.75,22.75,23.25,20.25,19.25,20.0,20.0,20.25,20.75,22.25,21.75,20.5,19.25,19.75,20.5,20.5,20.5,21.0,20.25,20.0,20.0,20.25,20.0,20.0,20.5,20.75,20.0,20.25,19.5,20.25,21.0,20.75,20.25,21.25,20.5,20.25,20.25,20.0,20.75,20.5,21.0,20.75,20.5,20.5,20.0,20.5,21.0,20.75,21.5,21.0,21.0,20.25,20.25,20.25,20.75,21.0,21.25,21.0,20.5,20.0,26.62,2020-10-23 04:25:03.176,0.8020718198081355,2.854847840699366
9261,19.0,19.25,19.75,19.75,20.25,23.0,23.0,20.25,19.25,20.0,20.25,20.0,20.5,22.25,22.0,20.75,19.5,20.25,20.25,20.5,20.5,21.25,20.25,20.0,20.25,20.25,20.0,20.25,20.5,20.5,20.25,20.0,19.75,20.5,21.0,20.5,20.25,20.5,20.5,20.25,20.75,20.5,20.25,20.25,20.75,21.25,20.75,20.75,20.0,20.75,20.75,21.0,21.25,21.25,20.5,20.5,20.75,20.5,20.5,21.25,20.75,21.25,20.5,20.25,26.62,2020-10-23 04:25:03.276,0.8006013261288385,2.8574482857886823
9262,19.0,19.5,19.5,20.25,20.0,23.0,23.25,20.5,19.25,19.75,20.0,20.0,20.75,22.25,21.75,20.0,19.75,19.5,20.5,20.5,20.5,21.25,20.5,20.0,20.25,20.0,20.0,20.5,20.75,20.25,20.25,20.25,19.5,20.0,20.5,20.75,20.5,21.25,20.75,20.25,20.25,20.25,20.75,20.75,20.5,21.0,20.5,20.75,19.5,20.25,20.5,20.75,21.25,21.0,21.0,20.75,20.25,20.75,21.0,21.0,20.75,21.5,20.5,20.75,26.62,2020-10-23 04:25:03.378,0.7976039721417167,2.8606559884126557
9263,19.0,19.0,19.25,20.0,20.0,23.0,23.75,20.25,19.0,19.5,19.75,20.0,20.25,22.75,21.75,20.5,19.5,19.75,20.25,20.25,20.25,21.25,20.5,19.5,20.0,19.75,20.25,20.25,20.25,20.5,20.5,20.0,19.5,19.5,20.25,20.25,20.0,21.25,20.5,19.75,19.75,20.0,20.75,20.75,20.75,20.75,20.5,20.5,20.5,20.75,21.0,20.75,21.25,20.5,20.75,20.5,21.25,20.25,20.75,21.25,21.0,21.0,20.0,20.25,26.62,2020-10-23 04:25:03.479,0.8006167353444937,2.8683449872091797
9264,19.25,19.25,20.25,19.5,19.75,23.0,23.75,20.25,19.5,19.25,20.25,19.5,20.75,22.25,21.75,19.5,19.5,20.25,20.25,20.5,20.75,21.25,20.75,20.0,20.0,20.0,20.25,20.25,20.5,20.75,20.5,20.25,20.0,20.25,20.5,20.75,20.5,20.5,20.5,20.75,20.25,20.5,20.75,20.5,21.0,20.5,20.75,20.75,19.75,20.75,20.5,20.75,21.5,20.75,20.75,21.0,20.5,20.25,21.0,21.5,21.25,21.0,20.5,20.5,26.56,2020-10-23 04:25:03.580,0.8079156204553954,2.87366698907969
9265,19.25,19.5,20.25,20.25,20.25,23.0,24.0,21.0,19.25,20.0,20.0,20.25,20.75,22.0,22.25,20.5,19.75,19.75,20.25,20.5,20.5,21.25,20.25,19.5,20.25,19.75,20.5,20.25,20.75,20.5,20.25,20.25,19.5,19.5,20.25,20.75,20.75,21.0,20.5,20.5,20.25,20.25,20.5,20.75,21.0,21.0,21.25,20.75,20.5,20.5,20.75,21.25,21.0,21.25,21.25,20.5,20.75,21.0,20.75,21.0,21.0,21.0,20.75,21.0,26.62,2020-10-23 04:25:03.680,0.81604344276287,2.8709837630789155
9266,19.5,19.5,20.25,20.0,20.25,22.75,24.25,20.75,19.75,20.5,20.0,20.0,20.75,22.5,22.25,20.0,19.75,20.0,20.5,20.5,20.0,21.25,20.5,20.0,19.75,20.0,20.25,20.75,20.5,20.75,19.75,20.25,19.5,20.0,20.75,21.0,20.5,21.25,21.0,21.0,20.0,20.5,20.75,20.5,21.0,21.25,20.5,20.0,20.25,20.75,21.0,21.0,21.0,21.25,21.0,20.75,20.75,20.75,20.5,21.0,21.0,21.0,20.5,21.0,26.62,2020-10-23 04:25:03.784,0.8232583741023337,2.86156505462497
9267,18.75,19.5,19.75,20.0,20.0,22.75,23.75,20.75,19.0,20.25,20.0,20.25,21.0,22.5,22.5,20.75,20.0,20.0,20.75,20.5,20.25,21.25,20.5,19.75,20.0,20.0,20.75,20.5,20.75,20.75,20.5,20.25,20.0,19.75,20.75,20.5,20.5,21.0,20.75,20.5,19.75,20.0,20.5,20.75,20.25,20.75,21.0,20.5,19.75,20.0,21.25,20.75,21.0,21.25,21.25,20.25,20.5,20.25,21.5,21.25,21.0,20.75,20.25,20.5,26.62,2020-10-23 04:25:03.883,0.8345435872557055,2.8501656910566444
9268,18.75,19.5,19.75,20.0,20.0,22.75,23.75,20.75,19.0,20.25,20.0,20.25,21.0,22.5,22.5,20.75,19.0,19.5,20.0,20.25,20.25,21.25,20.0,19.75,20.0,19.5,20.25,20.5,20.75,20.5,19.25,20.25,19.75,20.0,20.5,20.5,20.0,21.0,20.25,20.25,19.5,20.0,20.0,20.5,20.5,20.5,20.75,20.5,20.0,20.0,20.75,21.0,21.5,21.0,21.25,20.5,20.5,21.0,20.5,20.75,21.0,20.75,20.5,20.5,26.56,2020-10-23 04:25:03.984,0.8500350135884688,2.8406583363943936
9269,18.5,19.25,19.75,20.0,19.5,22.75,23.25,19.5,19.0,19.25,20.0,20.25,20.25,22.25,21.75,20.25,19.0,19.5,20.0,20.25,20.25,21.25,20.0,19.75,20.0,19.5,20.25,20.5,20.75,20.5,19.25,20.25,19.5,20.25,21.25,20.25,20.5,21.0,20.5,20.5,20.5,20.5,20.25,20.75,20.5,21.0,20.75,20.75,19.5,20.5,20.5,21.0,21.25,21.25,21.25,20.5,21.0,20.75,21.0,21.0,21.5,21.25,21.0,20.25,26.62,2020-10-23 04:25:04.085,0.8656576286171419,2.8319223542889644
9270,19.25,19.0,20.0,19.75,20.0,23.0,23.5,20.5,19.25,19.5,20.0,20.0,20.75,22.0,21.75,20.5,20.0,19.75,20.5,20.5,20.25,21.0,20.25,20.0,19.75,20.0,20.5,20.25,20.75,20.75,20.25,20.5,19.5,20.25,21.25,20.25,20.5,21.0,20.5,20.5,20.5,20.5,20.25,20.75,20.5,21.0,20.75,20.75,20.25,20.75,20.5,21.25,21.0,21.0,21.25,20.25,21.0,19.5,21.25,20.75,21.0,21.25,21.25,20.75,26.56,2020-10-23 04:25:04.185,0.8757001769402232,2.8216340255808188
9271,19.0,18.75,20.25,20.25,20.25,23.0,22.25,19.75,19.5,19.5,19.75,20.0,21.0,22.0,21.0,20.0,19.75,20.25,20.5,20.5,20.5,21.5,20.5,20.25,20.0,19.75,20.25,19.75,20.75,20.25,20.25,20.5,19.75,19.75,20.75,20.75,20.0,20.5,20.75,20.5,20.0,20.5,21.0,20.5,20.75,20.75,20.75,20.5,20.25,20.75,20.5,21.25,21.0,21.0,21.25,20.25,21.0,19.5,21.25,20.75,21.0,21.25,21.25,20.75,26.62,2020-10-23 04:25:04.286,0.8767845225650519,2.8108059701812684
9272,19.25,19.25,19.75,20.25,20.5,23.25,22.25,20.0,19.5,19.5,20.0,20.0,20.75,22.25,21.0,20.5,19.25,20.0,20.75,20.75,20.25,21.25,20.0,20.25,20.0,20.25,20.5,20.5,20.75,20.75,20.25,20.5,20.25,19.75,20.75,20.5,20.5,20.75,21.0,21.0,20.25,20.25,20.75,20.5,21.25,20.75,21.0,21.0,20.25,20.5,21.25,21.0,21.5,21.25,21.75,20.75,20.75,21.0,21.5,21.0,21.25,21.0,21.0,20.75,26.62,2020-10-23 04:25:04.388,0.8688404383205018,2.800005820411055
